TRAFFIC ID,Y,M,D,HH,MM,BOROUGH,VOL,TRAFFIC STREET
320537,2019,10,31,19,30,MANHATTAN,162.0,CENTRAL PARK WEST
320835,2019,10,31,23,15,MANHATTAN,90.0,BROADWAY
179203,2019,10,31,9,15,BROOKLYN,252.0,FLATBUSH AVENUE
319710,2019,10,31,9,15,MANHATTAN,345.0,1 AVENUE
319932,2019,10,31,12,0,MANHATTAN,322.0,3 AVENUE
319552,2019,10,31,7,15,MANHATTAN,343.0,3 AVENUE
319590,2019,10,31,7,45,MANHATTAN,447.0,1 AVENUE
319684,2019,10,31,8,45,MANHATTAN,195.0,MADISON AVENUE
319914,2019,10,31,11,45,MANHATTAN,222.0,AMSTERDAM AVENUE
319870,2019,10,31,11,15,MANHATTAN,212.0,1 AVENUE
319869,2019,10,31,11,0,MANHATTAN,154.0,YORK AVENUE
320115,2019,10,31,14,15,MANHATTAN,155.5,BROADWAY
320110,2019,10,31,14,15,MANHATTAN,301.0,1 AVENUE
320110,2019,10,31,14,15,MANHATTAN,301.0,1 AVENUE
179401,2019,10,31,14,45,BROOKLYN,239.0,FLATBUSH AVENUE
178940,2019,10,31,2,0,BROOKLYN,351.0,BROOKLYN QUEENS EXPRESSWAY
320365,2019,10,31,17,15,MANHATTAN,322.0,PARK AVENUE
178976,2019,10,31,3,0,BROOKLYN,313.5,BROOKLYN QUEENS EXPRESSWAY
321458,2019,11,1,7,0,MANHATTAN,194.0,COLUMBUS AVENUE
321515,2019,11,1,7,45,MANHATTAN,155.5,BROADWAY
322138,2019,11,1,15,30,MANHATTAN,241.0,COLUMBUS AVENUE
322093,2019,11,1,15,0,MANHATTAN,178.44444444444446,5 AVENUE
322099,2019,11,1,15,0,MANHATTAN,44.0,EAST 101 STREET
180201,2019,11,1,14,45,BROOKLYN,91.0,FOUNTAIN AVENUE
322071,2019,11,1,14,45,MANHATTAN,211.5,2 AVENUE
322033,2019,11,1,14,15,MANHATTAN,201.33333333333331,5 AVENUE
322297,2019,11,1,17,30,MANHATTAN,129.0,CENTRAL PARK WEST
321774,2019,11,1,11,0,MANHATTAN,234.0,AMSTERDAM AVENUE
322362,2019,11,1,18,15,MANHATTAN,219.0,LEXINGTON AVENUE
180303,2019,11,1,18,0,BROOKLYN,899.0,BROOKLYN QUEENS EXPRESSWAY
321911,2019,11,1,12,45,MANHATTAN,195.0,2 AVENUE
180135,2019,11,1,12,45,BROOKLYN,444.0,BROOKLYN QUEENS EXPRESSWAY
321875,2019,11,1,12,15,MANHATTAN,167.5,BROADWAY
322232,2019,11,1,16,45,MANHATTAN,256.0,3 AVENUE
322214,2019,11,1,16,30,MANHATTAN,286.0,AMSTERDAM AVENUE
321934,2019,11,1,13,0,MANHATTAN,264.0,AMSTERDAM AVENUE
322475,2019,11,1,19,45,MANHATTAN,178.0,BROADWAY
322415,2019,11,1,19,0,MANHATTAN,190.5,BROADWAY
179887,2019,11,1,5,0,BROOKLYN,1099.0,BROOKLYN QUEENS EXPRESSWAY
321352,2019,11,1,5,45,MANHATTAN,180.0,3 AVENUE
321685,2019,11,1,9,45,MANHATTAN,254.0,PARK AVENUE
321630,2019,11,1,9,15,MANHATTAN,27.0,1 AVENUE
321630,2019,11,1,9,15,MANHATTAN,27.0,1 AVENUE
321651,2019,11,1,9,30,MANHATTAN,160.0,2 AVENUE
321634,2019,11,1,9,15,MANHATTAN,265.0,AMSTERDAM AVENUE
321094,2019,11,1,2,30,MANHATTAN,99.0,AMSTERDAM AVENUE
321715,2019,11,1,10,15,MANHATTAN,181.0,BROADWAY
179879,2019,11,1,4,45,BROOKLYN,645.0,BROOKLYN QUEENS EXPRESSWAY
179863,2019,11,1,4,15,BROOKLYN,655.0,BROOKLYN QUEENS EXPRESSWAY
179783,2019,11,1,1,45,BROOKLYN,393.0,BROOKLYN QUEENS EXPRESSWAY
321135,2019,11,1,3,0,MANHATTAN,35.0,BROADWAY
181012,2019,11,2,14,15,BROOKLYN,78.0,FULTON STREET
16086,2019,11,2,14,15,BRONX,72.0,WHITE PLAINS ROAD
14583,2019,11,2,4,45,BRONX,44.0,EAST GUN HILL ROAD
324318,2019,11,2,19,15,MANHATTAN,0.0,LEXINGTON AVENUE
324289,2019,11,2,19,0,MANHATTAN,0.0,2 AVENUE
16344,2019,11,2,16,0,BRONX,79.5,LACONIA AVENUE
324251,2019,11,2,18,30,MANHATTAN,0.0,2 AVENUE
324271,2019,11,2,18,45,MANHATTAN,0.0,3 AVENUE
180549,2019,11,2,1,30,BROOKLYN,81.0,ATLANTIC AVENUE
322842,2019,11,2,0,15,MANHATTAN,287.0,LEXINGTON AVENUE
324480,2019,11,2,21,30,MANHATTAN,0.0,3 AVENUE
181251,2019,11,2,21,0,BROOKLYN,320.0,ATLANTIC AVENUE
180569,2019,11,2,2,0,BROOKLYN,486.0,BROOKLYN QUEENS EXPRESSWAY
17274,2019,11,2,22,0,BRONX,136.0,EAST GUN HILL ROAD
323520,2019,11,2,8,45,MANHATTAN,0.0,LEXINGTON AVENUE
323512,2019,11,2,8,45,MANHATTAN,148.55555555555554,5 AVENUE
16237,2019,11,2,15,15,BRONX,118.75,SOUTHERN BOULEVARD
16237,2019,11,2,15,15,BRONX,118.75,SOUTHERN BOULEVARD
180923,2019,11,2,11,45,BROOKLYN,109.75,JAY STREET
424286,2019,11,2,17,0,QUEENS,128.5,ROOSEVELT AVENUE
324136,2019,11,2,17,0,MANHATTAN,0.0,1 AVENUE
181243,2019,11,2,20,45,BROOKLYN,97.0,BROOKLYN AVENUE
17006,2019,11,2,20,15,BRONX,63.5,JEROME AVENUE
324631,2019,11,2,23,30,MANHATTAN,0.0,2 AVENUE
181325,2019,11,2,23,0,BROOKLYN,653.0,BROOKLYN QUEENS EXPRESSWAY
14703,2019,11,2,5,30,BRONX,20.75,GRAND CONCOURSE
17650,2019,11,3,0,30,BRONX,45.5,BOSTON ROAD
17665,2019,11,3,0,30,BRONX,36.75,EAST TREMONT AVENUE
324685,2019,11,3,0,0,MANHATTAN,250.5,WILLIAMSBURG BRIDGE
325907,2019,11,3,16,15,MANHATTAN,0.0,AMSTERDAM AVENUE
325916,2019,11,3,16,15,MANHATTAN,0.0,MADISON AVENUE
181877,2019,11,3,18,30,BROOKLYN,372.0,ATLANTIC AVENUE
326047,2019,11,3,18,0,MANHATTAN,0.0,LEXINGTON AVENUE
326087,2019,11,3,18,30,MANHATTAN,0.0,MADISON AVENUE
20298,2019,11,3,17,15,BRONX,87.0,WHITE PLAINS ROAD
325999,2019,11,3,17,30,MANHATTAN,0.0,2 AVENUE
326011,2019,11,3,17,30,MANHATTAN,0.0,MADISON AVENUE
324764,2019,11,3,1,15,MANHATTAN,0.0,2 AVENUE
17737,2019,11,3,1,0,BRONX,39.0,EAST 161 STREET
324879,2019,11,3,2,45,MANHATTAN,0.0,3 AVENUE
18196,2019,11,3,4,0,BRONX,18.75,BOSTON ROAD
19536,2019,11,3,12,30,BRONX,150.5,EAST GUN HILL ROAD
325582,2019,11,3,12,0,MANHATTAN,0.0,3 AVENUE
181705,2019,11,3,12,15,BROOKLYN,65.0,FULTON STREET
326169,2019,11,3,19,45,MANHATTAN,0.0,1 AVENUE
19634,2019,11,3,13,0,BRONX,125.5,WEBSTER AVENUE
325695,2019,11,3,13,30,MANHATTAN,0.0,2 AVENUE
325878,2019,11,3,15,45,MANHATTAN,0.0,MADISON AVENUE
19931,2019,11,3,15,0,BRONX,93.5,JEROME AVENUE
20024,2019,11,3,15,30,BRONX,136.75,WEBSTER AVENUE
18485,2019,11,3,5,45,BRONX,303.0,EXTERIOR STREET
326246,2019,11,3,20,45,MANHATTAN,0.0,2 AVENUE
181919,2019,11,3,20,0,BROOKLYN,271.0,ATLANTIC AVENUE
326536,2019,11,4,0,30,MANHATTAN,0.0,CENTRAL PARK WEST
182041,2019,11,4,0,45,BROOKLYN,36.0,BROOKLYN AVENUE
182135,2019,11,4,8,30,BROOKLYN,94.0,FULTON STREET
22622,2019,11,4,8,15,BRONX,146.0,JEROME AVENUE
24367,2019,11,4,19,30,BRONX,70.5,EAST 161 STREET
182265,2019,11,4,19,30,BROOKLYN,303.0,ATLANTIC AVENUE
24338,2019,11,4,19,15,BRONX,78.0,JEROME AVENUE
24338,2019,11,4,19,15,BRONX,78.0,JEROME AVENUE
23686,2019,11,4,15,0,BRONX,162.75,SOUTHERN BOULEVARD
23774,2019,11,4,15,45,BRONX,125.2,BROADWAY
23491,2019,11,4,13,45,BRONX,128.5,SOUTHERN BOULEVARD
23356,2019,11,4,13,0,BRONX,94.0,EAST 222 STREET
23373,2019,11,4,13,0,BRONX,313.5,RANDALL AVENUE
22344,2019,11,4,6,30,BRONX,173.5,EAST GUN HILL ROAD
22505,2019,11,4,7,30,BRONX,120.5,JEROME AVENUE
22454,2019,11,4,7,15,BRONX,197.5,CONNER STREET
327292,2019,11,4,16,30,MANHATTAN,220.5,5 AVENUE
23249,2019,11,4,12,15,BRONX,162.57142857142858,MOSHOLU PARKWAY
424492,2019,11,4,20,30,QUEENS,91.5,ROOSEVELT AVENUE
27005,2019,11,5,12,15,BRONX,120.5,WEBSTER AVENUE
28643,2019,11,5,22,45,BRONX,71.0,WEBSTER AVENUE
328025,2019,11,5,22,30,MANHATTAN,114.0,3 AVENUE
182354,2019,11,5,2,45,BROOKLYN,21.0,FULTON STREET
182490,2019,11,5,14,15,BROOKLYN,213.0,ATLANTIC AVENUE
327888,2019,11,5,16,45,MANHATTAN,304.0,7 AVENUE
27636,2019,11,5,16,30,BRONX,91.0,BRONX BOULEVARD
182516,2019,11,5,16,15,BROOKLYN,92.5,FULTON STREET
27908,2019,11,5,18,15,BRONX,126.4,BROADWAY
27786,2019,11,5,17,15,BRONX,81.0,WHITE PLAINS ROAD
182533,2019,11,5,17,45,BROOKLYN,69.0,BROOKLYN AVENUE
26013,2019,11,5,6,0,BRONX,24.0,GRAND CONCOURSE
26702,2019,11,5,10,30,BRONX,47.0,BRONXWOOD AVENUE
182445,2019,11,5,10,30,BROOKLYN,309.6666666666667,ATLANTIC AVENUE
28389,2019,11,5,21,15,BRONX,125.0,EAST GUN HILL ROAD
327995,2019,11,5,21,15,MANHATTAN,106.0,3 AVENUE
25562,2019,11,5,3,0,BRONX,18.75,WEBSTER AVENUE
25646,2019,11,5,3,45,BRONX,11.4,BROADWAY
182826,2019,11,6,18,15,BROOKLYN,280.0,ATLANTIC AVENUE
31681,2019,11,6,18,15,BRONX,138.5,SOUTHERN BOULEVARD
31751,2019,11,6,18,45,BRONX,229.7142857142857,MOSHOLU PARKWAY
31668,2019,11,6,18,15,BRONX,115.75,GRAND CONCOURSE
182832,2019,11,6,18,45,BROOKLYN,282.0,ATLANTIC AVENUE
30266,2019,11,6,9,15,BRONX,89.0,JEROME AVENUE
29993,2019,11,6,7,30,BRONX,194.0,JEROME AVENUE
328229,2019,11,6,7,0,MANHATTAN,86.0,3 AVENUE
31134,2019,11,6,14,45,BRONX,619.0,RANDALL AVENUE
424661,2019,11,6,14,45,QUEENS,134.5,ROOSEVELT AVENUE
30093,2019,11,6,8,15,BRONX,111.0,BRONX BOULEVARD
182706,2019,11,6,8,15,BROOKLYN,371.0,ATLANTIC AVENUE
30106,2019,11,6,8,15,BRONX,66.0,EAST TREMONT AVENUE
182850,2019,11,6,20,15,BROOKLYN,247.33333333333331,ATLANTIC AVENUE
31393,2019,11,6,16,30,BRONX,84.5,EAST TREMONT AVENUE
328458,2019,11,6,16,30,MANHATTAN,294.0,7 AVENUE
31300,2019,11,6,16,0,BRONX,172.5,BOSTON ROAD
29289,2019,11,6,3,0,BRONX,11.5,GRAND CONCOURSE
424617,2019,11,6,3,45,QUEENS,31.5,ROOSEVELT AVENUE
30418,2019,11,6,10,15,BRONX,53.0,EAST TREMONT AVENUE
30495,2019,11,6,10,45,BRONX,158.5,EAST GUN HILL ROAD
30452,2019,11,6,10,30,BRONX,76.0,EAST 163 STREET
182763,2019,11,6,13,0,BROOKLYN,223.66666666666663,ATLANTIC AVENUE
30734,2019,11,6,12,15,BRONX,83.5,JEROME AVENUE
34780,2019,11,7,14,15,BRONX,63.5,EAST 161 STREET
34850,2019,11,7,14,45,BRONX,130.0,BROADWAY
183069,2019,11,7,14,30,BROOKLYN,226.66666666666663,ATLANTIC AVENUE
34864,2019,11,7,14,45,BRONX,82.25,EAST TREMONT AVENUE
183072,2019,11,7,14,45,BROOKLYN,243.33333333333331,ATLANTIC AVENUE
34398,2019,11,7,11,45,BRONX,88.25,GRAND CONCOURSE
328827,2019,11,7,15,45,MANHATTAN,320.0,7 AVENUE
34907,2019,11,7,15,0,BRONX,99.5,JEROME AVENUE
35039,2019,11,7,15,45,BRONX,112.75,WEBSTER AVENUE
182994,2019,11,7,8,15,BROOKLYN,380.3333333333333,ATLANTIC AVENUE
33932,2019,11,7,8,45,BRONX,131.0,JEROME AVENUE
328859,2019,11,7,18,30,MANHATTAN,122.0,3 AVENUE
424770,2019,11,7,18,0,QUEENS,163.0,ROOSEVELT AVENUE
35394,2019,11,7,18,15,BRONX,126.5,BAYCHESTER AVENUE
35474,2019,11,7,18,45,BRONX,123.0,BROADWAY
35414,2019,11,7,18,15,BRONX,83.0,JEROME AVENUE
183113,2019,11,7,18,0,BROOKLYN,75.5,FULTON STREET
328791,2019,11,7,12,45,MANHATTAN,238.0,7 AVENUE
34008,2019,11,7,9,15,BRONX,115.0,GRAND CONCOURSE
183153,2019,11,7,21,30,BROOKLYN,207.0,ATLANTIC AVENUE
35952,2019,11,7,21,45,BRONX,31.5,EAST 167 STREET
328898,2019,11,7,21,45,MANHATTAN,100.0,3 AVENUE
35757,2019,11,7,20,30,BRONX,38.5,EAST 167 STREET
328844,2019,11,7,17,15,MANHATTAN,109.0,3 AVENUE
183099,2019,11,7,17,0,BROOKLYN,269.3333333333333,ATLANTIC AVENUE
35331,2019,11,7,17,45,BRONX,182.0,EAST GUN HILL ROAD
424769,2019,11,7,17,45,QUEENS,145.0,ROOSEVELT AVENUE
34655,2019,11,7,13,30,BRONX,109.2,BROADWAY
34590,2019,11,7,13,0,BRONX,181.0,EAST GUN HILL ROAD
34727,2019,11,7,13,45,BRONX,119.25,WEBSTER AVENUE
34708,2019,11,7,13,45,BRONX,66.25,EAST TREMONT AVENUE
328638,2019,11,7,0,0,MANHATTAN,290.0,7 AVENUE
182902,2019,11,7,0,30,BROOKLYN,64.0,BROOKLYN AVENUE
328905,2019,11,7,22,15,MANHATTAN,328.0,7 AVENUE
328655,2019,11,7,1,30,MANHATTAN,46.0,3 AVENUE
33089,2019,11,7,3,15,BRONX,20.75,WEBSTER AVENUE
37944,2019,11,8,10,45,BRONX,69.0,JEROME AVENUE
39687,2019,11,8,22,15,BRONX,129.5,EAST GUN HILL ROAD
39652,2019,11,8,22,0,BRONX,60.25,GRAND CONCOURSE
39763,2019,11,8,22,45,BRONX,102.0,EAST GUN HILL ROAD
39511,2019,11,8,21,0,BRONX,52.0,PITMAN AVENUE
39631,2019,11,8,21,45,BRONX,100.25,WEBSTER AVENUE
37448,2019,11,8,7,30,BRONX,120.0,GRAND CONCOURSE
183267,2019,11,8,7,0,BROOKLYN,335.6666666666667,ATLANTIC AVENUE
183339,2019,11,8,13,0,BROOKLYN,266.3333333333333,ATLANTIC AVENUE
38476,2019,11,8,14,15,BRONX,95.5,JEROME AVENUE
38492,2019,11,8,14,15,BRONX,90.0,WHITE PLAINS ROAD
183374,2019,11,8,15,45,BROOKLYN,79.5,FULTON STREET
329127,2019,11,8,16,45,MANHATTAN,344.0,7 AVENUE
183425,2019,11,8,20,0,BROOKLYN,63.5,FULTON STREET
329175,2019,11,8,20,45,MANHATTAN,315.0,7 AVENUE
39353,2019,11,8,20,0,BRONX,143.14285714285714,MOSHOLU PARKWAY
38913,2019,11,8,17,15,BRONX,208.0,BOSTON ROAD
39232,2019,11,8,19,15,BRONX,59.25,EAST TREMONT AVENUE
39270,2019,11,8,19,30,BRONX,70.0,EAST TREMONT AVENUE
39314,2019,11,8,19,45,BRONX,28.0,LONGWOOD AVENUE
424869,2019,11,8,18,45,QUEENS,150.5,ROOSEVELT AVENUE
39138,2019,11,8,18,30,BRONX,96.5,WHITE PLAINS ROAD
183410,2019,11,8,18,45,BROOKLYN,74.5,FULTON STREET
183326,2019,11,8,11,45,BROOKLYN,78.0,FULTON STREET
37782,2019,11,8,9,45,BRONX,52.0,EAST 161 STREET
37771,2019,11,8,9,45,BRONX,37.5,BAINBRIDGE AVENUE
37674,2019,11,8,9,0,BRONX,66.0,EAST TREMONT AVENUE
183468,2019,11,8,23,45,BROOKLYN,144.0,ATLANTIC AVENUE
329210,2019,11,8,23,45,MANHATTAN,139.0,3 AVENUE
329208,2019,11,8,23,30,MANHATTAN,352.0,7 AVENUE
183234,2019,11,8,4,15,BROOKLYN,61.66666666666666,ATLANTIC AVENUE
183252,2019,11,8,5,45,BROOKLYN,257.0,ATLANTIC AVENUE
39958,2019,11,9,0,0,BRONX,39.5,JEROME AVENUE
183873,2019,11,9,16,45,BROOKLYN,202.33333333333331,ATLANTIC AVENUE
329345,2019,11,9,16,30,MANHATTAN,149.0,3 AVENUE
42424,2019,11,9,16,15,BRONX,75.25,EAST TREMONT AVENUE
329305,2019,11,9,11,30,MANHATTAN,128.0,3 AVENUE
42257,2019,11,9,15,15,BRONX,199.25,BOSTON ROAD
183633,2019,11,9,6,45,BROOKLYN,132.66666666666666,ATLANTIC AVENUE
183675,2019,11,9,8,30,BROOKLYN,229.0,ATLANTIC AVENUE
43549,2019,11,9,23,45,BRONX,56.5,BOSTON ROAD
183980,2019,11,9,21,0,BROOKLYN,63.0,THROOP AVENUE
183715,2019,11,9,10,0,BROOKLYN,59.5,FULTON STREET
183819,2019,11,9,14,30,BROOKLYN,306.6666666666667,ATLANTIC AVENUE
183825,2019,11,9,14,45,BROOKLYN,255.33333333333331,ATLANTIC AVENUE
40771,2019,11,9,5,15,BRONX,47.25,WEBSTER AVENUE
183913,2019,11,9,18,15,BROOKLYN,75.0,FULTON STREET
42750,2019,11,9,18,30,BRONX,135.5,BAYCHESTER AVENUE
42823,2019,11,9,18,45,BRONX,113.0,WEBSTER AVENUE
184455,2019,11,10,14,30,BROOKLYN,39.0,BROOKLYN AVENUE
425336,2019,11,10,3,45,QUEENS,37.5,ROOSEVELT AVENUE
184145,2019,11,10,3,30,BROOKLYN,76.66666666666667,ATLANTIC AVENUE
46185,2019,11,10,17,0,BRONX,159.0,EAST GUN HILL ROAD
46494,2019,11,10,19,0,BRONX,64.0,JEROME AVENUE
184598,2019,11,10,19,30,BROOKLYN,64.0,FULTON STREET
425583,2019,11,10,19,15,QUEENS,56.0,FRANCIS LEWIS BOULEVARD
45981,2019,11,10,15,45,BRONX,184.75,BOSTON ROAD
45910,2019,11,10,15,15,BRONX,58.0,BURKE AVENUE
329589,2019,11,10,23,0,MANHATTAN,86.0,3 AVENUE
45162,2019,11,10,10,15,BRONX,52.25,GRAND CONCOURSE
184423,2019,11,10,13,15,BROOKLYN,63.5,FULTON STREET
45468,2019,11,10,12,15,BRONX,66.0,JEROME AVENUE
329507,2019,11,10,12,45,MANHATTAN,100.0,3 AVENUE
44290,2019,11,10,4,30,BRONX,15.0,JEROME AVENUE
46720,2019,11,10,20,30,BRONX,67.75,GRAND CONCOURSE
329452,2019,11,10,5,45,MANHATTAN,122.0,7 AVENUE
45407,2019,11,10,11,45,BRONX,111.25,WEBSTER AVENUE
329477,2019,11,10,9,0,MANHATTAN,46.0,3 AVENUE
329537,2019,11,10,16,30,MANHATTAN,111.0,3 AVENUE
184128,2019,11,10,2,45,BROOKLYN,38.0,FRANKLIN AVENUE
185029,2019,11,11,15,30,BROOKLYN,238.0,ATLANTIC AVENUE
329749,2019,11,11,19,0,MANHATTAN,120.0,3 AVENUE
329673,2019,11,11,9,30,MANHATTAN,94.0,3 AVENUE
184904,2019,11,11,9,15,BROOKLYN,262.0,ATLANTIC AVENUE
184904,2019,11,11,9,15,BROOKLYN,262.0,ATLANTIC AVENUE
329675,2019,11,11,9,45,MANHATTAN,87.0,3 AVENUE
184949,2019,11,11,11,30,BROOKLYN,250.0,ATLANTIC AVENUE
185014,2019,11,11,14,45,BROOKLYN,222.0,ATLANTIC AVENUE
425869,2019,11,11,17,30,QUEENS,80.0,FRANCIS LEWIS BOULEVARD
184885,2019,11,11,8,15,BROOKLYN,64.5,BROADWAY
47535,2019,11,11,10,45,BRONX,177.5,BRUCKNER BOULEVARD
185154,2019,11,11,21,45,BROOKLYN,172.0,ATLANTIC AVENUE
47761,2019,11,11,18,45,BRONX,89.75,EAST TREMONT AVENUE
47605,2019,11,11,13,15,BRONX,202.0,BRUCKNER BOULEVARD
184989,2019,11,11,13,30,BROOKLYN,222.0,ATLANTIC AVENUE
47430,2019,11,11,7,0,BRONX,162.0,BRUCKNER BOULEVARD
48383,2019,11,12,8,30,BRONX,211.5,BRUCKNER BOULEVARD
185359,2019,11,12,8,0,BROOKLYN,276.0,ATLANTIC AVENUE
185215,2019,11,12,0,45,BROOKLYN,32.5,BROADWAY
47949,2019,11,12,0,45,BRONX,44.0,BRUCKNER BOULEVARD
329921,2019,11,12,15,45,MANHATTAN,479.0,LEXINGTON AVENUE
329895,2019,11,12,10,0,MANHATTAN,0.0,3 AVENUE
329895,2019,11,12,10,0,MANHATTAN,0.0,3 AVENUE
329895,2019,11,12,10,0,MANHATTAN,0.0,3 AVENUE
329897,2019,11,12,10,15,MANHATTAN,0.0,3 AVENUE
49125,2019,11,12,21,45,BRONX,86.5,BRUCKNER BOULEVARD
48429,2019,11,12,9,15,BRONX,87.125,EAST TREMONT AVENUE
329910,2019,11,12,13,0,MANHATTAN,456.5,LEXINGTON AVENUE
185344,2019,11,12,7,15,BROOKLYN,274.0,ATLANTIC AVENUE
185339,2019,11,12,7,0,BROOKLYN,276.0,ATLANTIC AVENUE
426038,2019,11,12,7,30,QUEENS,67.0,VERNON BOULEVARD
185970,2019,11,13,14,30,BROOKLYN,94.5,BROADWAY
50134,2019,11,13,14,45,BRONX,81.5,3 AVENUE
50111,2019,11,13,14,15,BRONX,121.33333333333331,GRAND CONCOURSE
50136,2019,11,13,14,45,BRONX,259.0,BRUCKNER BOULEVARD
330264,2019,11,13,15,30,MANHATTAN,139.0,5 AVENUE
50166,2019,11,13,15,15,BRONX,265.5,BRUCKNER BOULEVARD
426356,2019,11,13,10,0,QUEENS,83.0,VERNON BOULEVARD
49866,2019,11,13,10,15,BRONX,234.0,BRUCKNER BOULEVARD
330228,2019,11,13,13,30,MANHATTAN,432.5,LEXINGTON AVENUE
49924,2019,11,13,11,15,BRONX,70.25,3 AVENUE
49941,2019,11,13,11,30,BRONX,188.5,BRUCKNER BOULEVARD
50451,2019,11,13,20,0,BRONX,130.0,BRUCKNER BOULEVARD
50329,2019,11,13,18,0,BRONX,81.0,3 AVENUE
50381,2019,11,13,18,45,BRONX,106.0,GRAND CONCOURSE
426467,2019,11,13,19,15,QUEENS,55.0,VERNON BOULEVARD
186065,2019,11,13,19,15,BROOKLYN,87.5,BROADWAY
185844,2019,11,13,8,15,BROOKLYN,220.0,ATLANTIC AVENUE
49746,2019,11,13,8,15,BRONX,237.0,BRUCKNER BOULEVARD
49701,2019,11,13,7,30,BRONX,237.0,BRUCKNER BOULEVARD
186429,2019,11,14,13,30,BROOKLYN,274.0,ATLANTIC AVENUE
51265,2019,11,14,9,30,BRONX,102.3125,EAST TREMONT AVENUE
186624,2019,11,14,23,15,BROOKLYN,181.0,ATLANTIC AVENUE
426733,2019,11,14,17,30,QUEENS,98.0,FRANCIS LEWIS BOULEVARD
51634,2019,11,14,15,45,BRONX,93.75,3 AVENUE
186465,2019,11,14,15,15,BROOKLYN,115.5,BROADWAY
51626,2019,11,14,15,30,BRONX,143.33333333333334,GRAND CONCOURSE
426622,2019,11,14,8,15,QUEENS,139.0,FRANCIS LEWIS BOULEVARD
186159,2019,11,14,0,0,BROOKLYN,156.0,ATLANTIC AVENUE
186199,2019,11,14,2,0,BROOKLYN,84.0,ATLANTIC AVENUE
51353,2019,11,14,11,0,BRONX,67.0,EAST 167 STREET
51400,2019,11,14,11,45,BRONX,88.5,EAST TREMONT AVENUE
186450,2019,11,14,14,30,BROOKLYN,77.5,BROADWAY
186443,2019,11,14,14,0,BROOKLYN,86.0,THROOP AVENUE
51566,2019,11,14,14,30,BRONX,136.5,GRAND CONCOURSE
51581,2019,11,14,14,45,BRONX,130.66666666666666,GRAND CONCOURSE
186439,2019,11,14,14,0,BROOKLYN,230.0,ATLANTIC AVENUE
330822,2019,11,14,16,0,MANHATTAN,532.0,LEXINGTON AVENUE
426721,2019,11,14,16,30,QUEENS,4.0,FRANCIS LEWIS BOULEVARD
426767,2019,11,14,20,15,QUEENS,44.0,VERNON BOULEVARD
331550,2019,11,15,22,30,MANHATTAN,162.83333333333334,5 AVENUE
53455,2019,11,15,22,0,BRONX,85.4375,EAST TREMONT AVENUE
53290,2019,11,15,19,15,BRONX,98.875,EAST TREMONT AVENUE
331472,2019,11,15,19,15,MANHATTAN,214.5,5 AVENUE
52701,2019,11,15,9,30,BRONX,205.5,BRUCKNER BOULEVARD
331249,2019,11,15,9,45,MANHATTAN,237.0,PARK AVENUE
52536,2019,11,15,6,45,BRONX,193.0,BRUCKNER BOULEVARD
426893,2019,11,15,6,45,QUEENS,52.0,VERNON BOULEVARD
186859,2019,11,15,11,0,BROOKLYN,258.0,ATLANTIC AVENUE
186860,2019,11,15,11,0,BROOKLYN,74.0,BROADWAY
186869,2019,11,15,11,30,BROOKLYN,218.0,ATLANTIC AVENUE
186979,2019,11,15,17,0,BROOKLYN,252.0,ATLANTIC AVENUE
331397,2019,11,15,16,0,MANHATTAN,52.0,EAST 98 STREET
53265,2019,11,15,18,45,BRONX,84.44444444444444,STORY AVENUE
52928,2019,11,15,13,15,BRONX,75.08333333333333,EAST 167 STREET
52941,2019,11,15,13,30,BRONX,304.0,BRUCKNER BOULEVARD
52911,2019,11,15,13,0,BRONX,270.5,BRUCKNER BOULEVARD
186894,2019,11,15,12,45,BROOKLYN,242.0,ATLANTIC AVENUE
52896,2019,11,15,12,45,BRONX,253.0,BRUCKNER BOULEVARD
333669,2019,11,16,20,45,MANHATTAN,166.0,8 AVENUE
54280,2019,11,16,11,45,BRONX,101.0625,EAST TREMONT AVENUE
332772,2019,11,16,11,45,MANHATTAN,82.0,BROADWAY
54246,2019,11,16,11,15,BRONX,206.0,BRUCKNER BOULEVARD
333043,2019,11,16,14,30,MANHATTAN,230.0,7 AVENUE
54983,2019,11,16,23,30,BRONX,51.083333333333336,EAST 167 STREET
333339,2019,11,16,17,30,MANHATTAN,370.0,2 AVENUE
333332,2019,11,16,17,15,MANHATTAN,130.0,MADISON AVENUE
332207,2019,11,16,6,0,MANHATTAN,34.333333333333336,MADISON AVENUE
332954,2019,11,16,13,30,MANHATTAN,61.0,GRAND STREET
54371,2019,11,16,13,15,BRONX,119.16666666666669,GRAND CONCOURSE
332939,2019,11,16,13,30,MANHATTAN,405.0,2 AVENUE
187535,2019,11,16,13,0,BROOKLYN,224.0,ATLANTIC AVENUE
427527,2019,11,16,13,15,QUEENS,128.0,FRANCIS LEWIS BOULEVARD
332918,2019,11,16,13,15,MANHATTAN,246.0,7 AVENUE
187559,2019,11,16,13,45,BROOKLYN,200.0,ATLANTIC AVENUE
187728,2019,11,16,19,0,BROOKLYN,90.5,BROADWAY
187807,2019,11,16,21,30,BROOKLYN,234.0,ATLANTIC AVENUE
187791,2019,11,16,21,0,BROOKLYN,257.0,ATLANTIC AVENUE
54850,2019,11,16,21,15,BRONX,76.3125,EAST TREMONT AVENUE
54336,2019,11,16,12,45,BRONX,245.5,BRUCKNER BOULEVARD
