Y,M,D,HH,MM,BOROUGH_x,LATITUDE_x,LONGITUDE_x,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL,DIRECTION,LATITUDE_y,LONGITUDE_y
2020,10,20,1,45,MANHATTAN,40.75478,-73.97994,EAST 44 STREET,5 AVENUE,,2.0,0,15.0,0.0,0.0,13.0,9.9,134.0,MANHATTAN,30,SB,40.765210540597664,-73.97232378573453
2020,10,20,6,45,BROOKLYN,40.674603,-73.98178,GARFIELD PLACE,5 AVENUE,,1.0,0,14.7,0.0,0.0,14.0,9.1,146.0,MANHATTAN,195,SB,40.765210540597664,-73.97232378573453
2020,10,20,13,30,MANHATTAN,40.791046,-73.95138,EAST 102 STREET,MADISON AVENUE,,0.0,0,15.4,0.0,0.0,96.0,4.3,156.0,MANHATTAN,176,NB,40.76454441934089,-73.97071537689743
2020,10,20,19,45,MANHATTAN,40.79465,-73.971794,WEST 96 STREET,BROADWAY,,0.0,0,19.2,0.0,0.0,95.0,6.6,241.0,MANHATTAN,68,NB,40.769281825309655,-73.9819835261734
2020,10,20,19,45,MANHATTAN,40.79465,-73.971794,WEST 96 STREET,BROADWAY,,0.0,0,19.2,0.0,0.0,95.0,6.6,241.0,MANHATTAN,94,SB,40.76929595125536,-73.98222151271054
2020,10,21,16,15,BRONX,40.885098,-73.90066,WEST 238 STREET,BROADWAY,,0.0,0,18.5,0.0,0.0,100.0,8.6,195.0,MANHATTAN,153,NB,40.769281825309655,-73.9819835261734
2020,10,21,16,15,BRONX,40.885098,-73.90066,WEST 238 STREET,BROADWAY,,0.0,0,18.5,0.0,0.0,100.0,8.6,195.0,MANHATTAN,166,SB,40.76929595125536,-73.98222151271054
2020,10,21,19,0,MANHATTAN,40.748302,-73.97835,EAST 37 STREET,LEXINGTON AVENUE,,1.0,0,20.3,0.0,0.0,98.0,12.6,200.0,MANHATTAN,204,SB,40.763188025501776,-73.967483153524
2020,10,21,9,45,MANHATTAN,40.731163,-73.99193,EAST 9 STREET,BROADWAY,,1.0,0,15.5,0.0,0.0,100.0,3.8,131.0,MANHATTAN,120,NB,40.769281825309655,-73.9819835261734
2020,10,21,9,45,MANHATTAN,40.731163,-73.99193,EAST 9 STREET,BROADWAY,,1.0,0,15.5,0.0,0.0,100.0,3.8,131.0,MANHATTAN,156,SB,40.76929595125536,-73.98222151271054
2020,10,21,17,45,MANHATTAN,40.771023,-73.95365,EAST 77 STREET,1 AVENUE,,1.0,0,19.6,0.0,0.0,100.0,8.9,194.0,MANHATTAN,248,NB,40.760563048507095,-73.96128118729173
2020,10,21,17,0,,,,EAST 173 STREET,PARK AVENUE,,0.0,0,19.6,0.0,0.0,100.0,8.9,194.0,MANHATTAN,203,SB,40.763899773365175,-73.96920811990597
2020,10,21,17,0,,,,EAST 173 STREET,PARK AVENUE,,0.0,0,19.6,0.0,0.0,100.0,8.9,194.0,MANHATTAN,219,NB,40.76380567378792,-73.96900670900098
2020,10,21,7,15,BRONX,40.834057,-73.88973,EAST 172 STREET,SOUTHERN BOULEVARD,,0.0,0,15.6,0.0,0.0,100.0,4.3,132.0,BRONX,304,SB,40.86812593605342,-73.87591700781218
2020,10,21,7,15,BRONX,40.834057,-73.88973,EAST 172 STREET,SOUTHERN BOULEVARD,,0.0,0,15.6,0.0,0.0,100.0,4.3,132.0,BRONX,441,NB,40.86821661117583,-73.87576621657254
2020,10,21,6,30,BRONX,40.846577,-73.913155,CLIFFORD PLACE,JEROME AVENUE,,2.0,0,16.0,0.0,0.0,100.0,3.9,124.0,BRONX,83,SB,40.84389528378356,-73.91506654378382
2020,10,21,6,30,BRONX,40.846577,-73.913155,CLIFFORD PLACE,JEROME AVENUE,,2.0,0,16.0,0.0,0.0,100.0,3.9,124.0,BRONX,64,NB,40.84389528378356,-73.91506654378382
2020,10,21,10,15,MANHATTAN,40.784462,-73.97737,WEST 81 STREET,AMSTERDAM AVENUE,,0.0,0,15.9,0.0,0.0,100.0,2.2,90.0,MANHATTAN,185,NB,40.77138758222208,-73.9869011657756
2020,10,22,6,0,BROOKLYN,40.680035,-73.9055,EASTERN PARKWAY,BROADWAY,,0.0,0,16.8,0.0,0.0,100.0,6.0,237.0,MANHATTAN,52,SB,40.76929595125536,-73.98222151271054
2020,10,22,6,0,BROOKLYN,40.680035,-73.9055,EASTERN PARKWAY,BROADWAY,,0.0,0,16.8,0.0,0.0,100.0,6.0,237.0,MANHATTAN,37,NB,40.769281825309655,-73.9819835261734
2020,10,22,6,0,MANHATTAN,40.761173,-73.95789,EAST 63 STREET,YORK AVENUE,,0.0,0,16.8,0.0,0.0,100.0,6.0,237.0,MANHATTAN,63,SB,40.75959566651487,-73.95903883827019
2020,10,22,6,0,MANHATTAN,40.761173,-73.95789,EAST 63 STREET,YORK AVENUE,,0.0,0,16.8,0.0,0.0,100.0,6.0,237.0,MANHATTAN,101,NB,40.75959566651487,-73.95903883827019
2020,10,22,22,45,BRONX,40.817368,-73.90259,EAST 156 STREET,PROSPECT AVENUE,,0.0,0,19.0,0.0,0.0,100.0,4.5,151.0,BRONX,25,NB,40.83262036696304,-73.89655955414587
2020,10,22,22,45,BRONX,40.817368,-73.90259,EAST 156 STREET,PROSPECT AVENUE,,0.0,0,19.0,0.0,0.0,100.0,4.5,151.0,BRONX,30,SB,40.83262036696304,-73.89655955414587
2020,10,22,9,0,MANHATTAN,40.777542,-73.957016,EAST 83 STREET,LEXINGTON AVENUE,,0.0,0,16.1,0.0,0.0,100.0,5.4,262.0,MANHATTAN,212,SB,40.763188025501776,-73.967483153524
2020,10,22,0,0,MANHATTAN,40.76685,-73.95376,EAST 72 STREET,YORK AVENUE,,0.0,0,18.2,0.0,0.0,71.0,7.5,163.0,MANHATTAN,22,SB,40.75959566651487,-73.95903883827019
2020,10,22,0,0,MANHATTAN,40.76685,-73.95376,EAST 72 STREET,YORK AVENUE,,0.0,0,18.2,0.0,0.0,71.0,7.5,163.0,MANHATTAN,58,NB,40.75959566651487,-73.95903883827019
2020,10,23,19,45,MANHATTAN,40.80573,-73.93855,EAST 126 STREET,PARK AVENUE,,0.0,0,18.8,0.0,0.0,100.0,9.0,143.0,MANHATTAN,144,SB,40.763899773365175,-73.96920811990597
2020,10,23,19,45,MANHATTAN,40.80573,-73.93855,EAST 126 STREET,PARK AVENUE,,0.0,0,18.8,0.0,0.0,100.0,9.0,143.0,MANHATTAN,108,NB,40.76380567378792,-73.96900670900098
2020,10,23,16,15,BRONX,,,MAJOR DEEGAN EXPRESSWAY,EAST 138 STREET,,0.0,0,18.6,0.0,0.0,100.0,7.1,135.0,BRONX,152,EB,40.80620310993376,-73.91601445891995
2020,10,23,16,15,BRONX,,,MAJOR DEEGAN EXPRESSWAY,EAST 138 STREET,,0.0,0,18.6,0.0,0.0,100.0,7.1,135.0,BRONX,64,WB,40.80620310993376,-73.91601445891995
2020,10,23,15,45,,,,EAST 149 STREET,EXTERIOR STREET,,0.0,0,18.9,0.0,0.0,100.0,6.9,129.0,BRONX,352,SB,40.812442595259526,-73.93194400319958
2020,10,23,18,15,BRONX,40.84678,-73.8838,EAST 181 STREET,SOUTHERN BOULEVARD,,2.0,0,18.8,0.0,0.0,100.0,8.5,144.0,BRONX,435,SB,40.86812593605342,-73.87591700781218
2020,10,23,18,15,BRONX,40.84678,-73.8838,EAST 181 STREET,SOUTHERN BOULEVARD,,2.0,0,18.8,0.0,0.0,100.0,8.5,144.0,BRONX,453,NB,40.86821661117583,-73.87576621657254
2020,10,23,12,30,MANHATTAN,40.750763,-73.97446,EAST 42 STREET,3 AVENUE,,1.0,0,17.6,0.1,0.1,100.0,5.2,106.0,MANHATTAN,243,NB,40.76250702682578,-73.96588748049983
2020,10,23,12,30,MANHATTAN,40.750763,-73.97446,EAST 42 STREET,3 AVENUE,,1.0,0,17.6,0.1,0.1,100.0,5.2,106.0,BRONX,162,NB,40.81923005030196,-73.9137912030821
2020,10,23,12,30,MANHATTAN,40.750763,-73.97446,EAST 42 STREET,3 AVENUE,,1.0,0,17.6,0.1,0.1,100.0,5.2,106.0,BRONX,102,SB,40.81923005030196,-73.9137912030821
2020,10,23,9,45,BROOKLYN,40.66079,-73.99401,22 STREET,5 AVENUE,,0.0,0,16.5,0.0,0.0,100.0,3.2,153.0,MANHATTAN,157,SB,40.765210540597664,-73.97232378573453
2020,10,23,17,15,,40.830563,-73.92727,MACOMBS DAM BRIDGE,JEROME AVENUE,,0.0,0,18.9,0.0,0.0,98.0,7.4,141.0,BRONX,181,SB,40.84389528378356,-73.91506654378382
2020,10,23,17,15,,40.830563,-73.92727,MACOMBS DAM BRIDGE,JEROME AVENUE,,0.0,0,18.9,0.0,0.0,98.0,7.4,141.0,BRONX,122,NB,40.84389528378356,-73.91506654378382
2020,10,23,21,15,MANHATTAN,40.770752,-73.95695,EAST 75 STREET,2 AVENUE,,1.0,0,18.3,0.0,0.0,100.0,8.6,147.0,MANHATTAN,421,SB,40.76155611399958,-73.96364603678819
2020,10,24,0,0,MANHATTAN,40.731018,-73.985916,EAST 12 STREET,2 AVENUE,,0.0,0,17.7,0.0,0.0,100.0,8.2,142.0,MANHATTAN,510,SB,40.76155611399958,-73.96364603678819
2020,10,24,12,45,MANHATTAN,40.76211,-73.96016,EAST 63 STREET,1 AVENUE,,0.0,0,16.9,0.0,0.0,99.0,8.2,203.0,MANHATTAN,236,NB,40.760563048507095,-73.96128118729173
2020,10,24,12,30,BRONX,40.817387,-73.92277,MORRIS AVENUE,EAST 149 STREET,,2.0,0,16.9,0.0,0.0,99.0,8.2,203.0,BRONX,179,WB,40.817742289314,-73.92413427826929
2020,10,24,12,30,BRONX,40.817387,-73.92277,MORRIS AVENUE,EAST 149 STREET,,2.0,0,16.9,0.0,0.0,99.0,8.2,203.0,BRONX,105,EB,40.817742289314,-73.92413427826929
2020,10,24,12,45,BROOKLYN,40.667847,-73.99404,15 STREET,3 AVENUE,,1.0,0,16.9,0.0,0.0,99.0,8.2,203.0,MANHATTAN,242,NB,40.76250702682578,-73.96588748049983
2020,10,24,12,45,BROOKLYN,40.667847,-73.99404,15 STREET,3 AVENUE,,1.0,0,16.9,0.0,0.0,99.0,8.2,203.0,BRONX,124,NB,40.81923005030196,-73.9137912030821
2020,10,24,12,45,BROOKLYN,40.667847,-73.99404,15 STREET,3 AVENUE,,1.0,0,16.9,0.0,0.0,99.0,8.2,203.0,BRONX,92,SB,40.81923005030196,-73.9137912030821
2020,10,24,19,45,BRONX,40.812283,-73.90447,EAST 149 STREET,PROSPECT AVENUE,,1.0,0,19.6,0.0,0.0,95.0,14.2,330.0,BRONX,60,SB,40.83262036696304,-73.89655955414587
2020,10,24,19,45,BRONX,40.812283,-73.90447,EAST 149 STREET,PROSPECT AVENUE,,1.0,0,19.6,0.0,0.0,95.0,14.2,330.0,BRONX,45,NB,40.83262036696304,-73.89655955414587
2020,10,24,19,30,MANHATTAN,40.83349,-73.94158,WEST 158 STREET,AMSTERDAM AVENUE,,1.0,0,19.6,0.0,0.0,95.0,14.2,330.0,MANHATTAN,184,NB,40.77138758222208,-73.9869011657756
2020,10,24,22,45,QUEENS,40.748993,-73.89687,69 STREET,BROADWAY,,0.0,0,16.4,0.0,0.0,33.0,12.2,315.0,MANHATTAN,58,NB,40.769281825309655,-73.9819835261734
2020,10,24,22,45,QUEENS,40.748993,-73.89687,69 STREET,BROADWAY,,0.0,0,16.4,0.0,0.0,33.0,12.2,315.0,MANHATTAN,62,SB,40.76929595125536,-73.98222151271054
2020,10,24,23,45,MANHATTAN,40.80765,-73.939255,EAST 128 STREET,MADISON AVENUE,,0.0,0,15.3,0.0,0.0,12.0,16.1,318.0,MANHATTAN,132,NB,40.76454441934089,-73.97071537689743
2020,10,24,21,15,BRONX,40.816532,-73.92822,EAST 144 STREET,GRAND CONCOURSE,,1.0,0,18.2,0.0,0.0,88.0,15.5,338.0,BRONX,104,NB,40.82233428995296,-73.92483093620778
2020,10,24,21,15,BRONX,40.816532,-73.92822,EAST 144 STREET,GRAND CONCOURSE,,1.0,0,18.2,0.0,0.0,88.0,15.5,338.0,BRONX,89,SB,40.82233716319509,-73.92501662419204
2020,10,24,2,15,MANHATTAN,40.753,-73.969894,EAST 47 STREET,2 AVENUE,,0.0,0,17.4,0.0,0.0,100.0,7.4,151.0,MANHATTAN,268,SB,40.76155611399958,-73.96364603678819
2020,10,25,19,15,BRONX,40.834507,-73.91772,EAST 167 STREET,GRAND CONCOURSE,,0.0,0,11.2,0.0,0.0,0.0,8.5,78.0,BRONX,106,SB,40.82233716319509,-73.92501662419204
2020,10,25,19,15,BRONX,40.834507,-73.91772,EAST 167 STREET,GRAND CONCOURSE,,0.0,0,11.2,0.0,0.0,0.0,8.5,78.0,BRONX,112,NB,40.82233428995296,-73.92483093620778
2020,10,25,13,0,MANHATTAN,40.759163,-73.97675,EAST 51 STREET,5 AVENUE,,0.0,0,8.1,0.0,0.0,0.0,13.2,22.0,MANHATTAN,184,SB,40.765210540597664,-73.97232378573453
2020,10,25,14,0,,40.812622,-73.92934,EAST 138 STREET,PARK AVENUE,,1.0,0,9.0,0.0,0.0,0.0,13.2,29.0,MANHATTAN,128,NB,40.76380567378792,-73.96900670900098
2020,10,25,14,0,,40.812622,-73.92934,EAST 138 STREET,PARK AVENUE,,1.0,0,9.0,0.0,0.0,0.0,13.2,29.0,MANHATTAN,163,SB,40.763899773365175,-73.96920811990597
2020,10,25,17,15,,40.600945,-73.82037,WEST 17 ROAD,CROSS BAY BOULEVARD,,1.0,0,10.9,0.0,0.0,0.0,9.5,53.0,QUEENS,126,SB,40.63505243851088,-73.830206409448
2020,10,25,23,15,MANHATTAN,40.790314,-73.93957,EAST 107 STREET,1 AVENUE,,0.0,0,10.9,0.0,0.0,20.0,8.8,55.0,MANHATTAN,147,NB,40.760563048507095,-73.96128118729173
2020,10,25,23,30,BROOKLYN,40.68532,-73.98071,ATLANTIC AVENUE,3 AVENUE,,1.0,0,10.9,0.0,0.0,20.0,8.8,55.0,MANHATTAN,97,NB,40.76250702682578,-73.96588748049983
2020,10,25,23,30,BROOKLYN,40.68532,-73.98071,ATLANTIC AVENUE,3 AVENUE,,1.0,0,10.9,0.0,0.0,20.0,8.8,55.0,BRONX,53,NB,40.81923005030196,-73.9137912030821
2020,10,25,23,30,BROOKLYN,40.68532,-73.98071,ATLANTIC AVENUE,3 AVENUE,,1.0,0,10.9,0.0,0.0,20.0,8.8,55.0,BRONX,18,SB,40.81923005030196,-73.9137912030821
2020,10,25,16,30,MANHATTAN,40.79507,-73.93919,EAST 113 STREET,2 AVENUE,,0.0,0,10.4,0.0,0.0,0.0,11.2,42.0,MANHATTAN,497,SB,40.76155611399958,-73.96364603678819
2020,10,25,0,0,MANHATTAN,40.787064,-73.94194,EAST 102 STREET,1 AVENUE,,1.0,0,14.5,0.0,0.0,0.0,18.2,326.0,MANHATTAN,145,NB,40.760563048507095,-73.96128118729173
2020,10,25,5,15,BRONX,40.844368,-73.88902,EAST TREMONT AVENUE,PROSPECT AVENUE,,1.0,0,9.5,0.0,0.0,0.0,15.7,349.0,BRONX,9,SB,40.83262036696304,-73.89655955414587
2020,10,25,5,15,BRONX,40.844368,-73.88902,EAST TREMONT AVENUE,PROSPECT AVENUE,,1.0,0,9.5,0.0,0.0,0.0,15.7,349.0,BRONX,6,NB,40.83262036696304,-73.89655955414587
2020,10,26,0,0,MANHATTAN,40.82077,-73.95459,WEST 136 STREET,BROADWAY,,0.0,0,11.0,0.0,0.0,53.0,9.9,46.0,MANHATTAN,38,SB,40.76929595125536,-73.98222151271054
2020,10,26,0,0,MANHATTAN,40.82077,-73.95459,WEST 136 STREET,BROADWAY,,0.0,0,11.0,0.0,0.0,53.0,9.9,46.0,MANHATTAN,18,NB,40.769281825309655,-73.9819835261734
2020,10,26,16,0,MANHATTAN,40.796738,-73.96098,WEST 104 STREET,CENTRAL PARK WEST,,1.0,0,13.4,0.0,0.0,100.0,10.2,82.0,MANHATTAN,164,NB,40.768868315694526,-73.98132377514041
2020,10,26,7,0,MANHATTAN,40.765865,-73.95742,EAST 69 STREET,1 AVENUE,,0.0,0,11.0,0.0,0.0,100.0,15.6,82.0,MANHATTAN,361,NB,40.760563048507095,-73.96128118729173
2020,10,26,20,0,BRONX,40.84097,-73.89918,EAST 173 STREET,3 AVENUE,,0.0,0,14.3,0.0,0.0,100.0,10.6,114.0,MANHATTAN,194,NB,40.76250702682578,-73.96588748049983
2020,10,26,11,45,MANHATTAN,40.79166,-73.96469,WEST 96 STREET,CENTRAL PARK WEST,,0.0,0,11.9,0.0,0.0,100.0,16.5,79.0,MANHATTAN,95,NB,40.768868315694526,-73.98132377514041
2020,10,27,11,45,MANHATTAN,40.805668,-73.93648,EAST 127 STREET,LEXINGTON AVENUE,,1.0,0,13.8,0.0,0.0,99.0,10.5,338.0,MANHATTAN,196,SB,40.763188025501776,-73.967483153524
2020,10,27,8,0,BROOKLYN,40.696983,-73.935234,JEFFERSON STREET,BROADWAY,,0.0,0,14.3,0.0,0.0,81.0,8.9,284.0,MANHATTAN,98,NB,40.769281825309655,-73.9819835261734
2020,10,27,8,0,BROOKLYN,40.696983,-73.935234,JEFFERSON STREET,BROADWAY,,0.0,0,14.3,0.0,0.0,81.0,8.9,284.0,MANHATTAN,141,SB,40.76929595125536,-73.98222151271054
2020,10,27,0,0,BROOKLYN,40.65183,-74.003334,38 STREET,5 AVENUE,,0.0,0,14.1,0.0,0.0,87.0,6.2,100.0,MANHATTAN,83,SB,40.765210540597664,-73.97232378573453
2020,10,27,20,0,MANHATTAN,40.76524,-73.95788,EAST 68 STREET,1 AVENUE,,0.0,0,14.6,0.0,0.0,0.0,0.5,225.0,MANHATTAN,192,NB,40.760563048507095,-73.96128118729173
2020,10,27,19,0,MANHATTAN,40.79094,-73.947235,EAST 104 STREET,LEXINGTON AVENUE,,0.0,0,14.7,0.0,0.0,10.0,4.1,315.0,MANHATTAN,210,SB,40.763188025501776,-73.967483153524
2020,10,27,19,45,MANHATTAN,40.827103,-73.94997,WEST 146 STREET,BROADWAY,,0.0,0,14.7,0.0,0.0,10.0,4.1,315.0,MANHATTAN,73,NB,40.769281825309655,-73.9819835261734
2020,10,27,19,45,MANHATTAN,40.827103,-73.94997,WEST 146 STREET,BROADWAY,,0.0,0,14.7,0.0,0.0,10.0,4.1,315.0,MANHATTAN,122,SB,40.76929595125536,-73.98222151271054
2020,10,27,18,15,BROOKLYN,40.612556,-74.0361,SHORE ROAD,3 AVENUE,,1.0,0,14.7,0.0,0.0,14.0,5.9,349.0,MANHATTAN,237,NB,40.76250702682578,-73.96588748049983
2020,10,27,1,15,MANHATTAN,40.785095,-73.97691,WEST 82 STREET,AMSTERDAM AVENUE,,3.0,0,14.2,0.0,0.0,76.0,6.8,122.0,MANHATTAN,25,NB,40.77138758222208,-73.9869011657756
2020,10,27,17,30,MANHATTAN,40.77428,-73.97738,WEST 69 STREET,CENTRAL PARK WEST,,1.0,0,13.9,0.0,0.0,28.0,8.8,351.0,MANHATTAN,168,NB,40.768868315694526,-73.98132377514041
2020,10,28,18,0,,40.695114,-73.93194,HART STREET,BROADWAY,,0.0,0,12.8,0.0,0.0,29.0,7.7,259.0,MANHATTAN,134,SB,40.76929595125536,-73.98222151271054
2020,10,28,18,0,,40.695114,-73.93194,HART STREET,BROADWAY,,0.0,0,12.8,0.0,0.0,29.0,7.7,259.0,MANHATTAN,116,NB,40.769281825309655,-73.9819835261734
2020,10,28,17,0,MANHATTAN,40.74639,-73.977646,EAST 35 STREET,3 AVENUE,,0.0,0,12.5,0.0,0.0,96.0,6.8,295.0,MANHATTAN,248,NB,40.76250702682578,-73.96588748049983
2020,10,28,7,15,MANHATTAN,40.71137,-74.00862,ANN STREET,BROADWAY,,1.0,0,12.5,0.0,0.0,96.0,5.4,98.0,MANHATTAN,57,NB,40.769281825309655,-73.9819835261734
2020,10,28,7,15,MANHATTAN,40.71137,-74.00862,ANN STREET,BROADWAY,,1.0,0,12.5,0.0,0.0,96.0,5.4,98.0,MANHATTAN,72,SB,40.76929595125536,-73.98222151271054
2020,10,28,7,45,MANHATTAN,40.772705,-73.949486,EAST 81 STREET,YORK AVENUE,,2.0,0,12.5,0.0,0.0,96.0,5.4,98.0,MANHATTAN,175,NB,40.75959566651487,-73.95903883827019
2020,10,28,7,45,MANHATTAN,40.772705,-73.949486,EAST 81 STREET,YORK AVENUE,,2.0,0,12.5,0.0,0.0,96.0,5.4,98.0,MANHATTAN,89,SB,40.75959566651487,-73.95903883827019
2020,10,28,9,15,MANHATTAN,40.752598,-73.96702,EAST 48 STREET,1 AVENUE,,1.0,0,12.1,0.5,0.5,100.0,6.4,52.0,MANHATTAN,336,NB,40.760563048507095,-73.96128118729173
2020,10,28,22,45,MANHATTAN,40.72543,-73.99678,EAST HOUSTON STREET,BROADWAY,,1.0,0,14.1,0.0,0.0,1.0,7.3,279.0,MANHATTAN,48,NB,40.769281825309655,-73.9819835261734
2020,10,28,22,45,MANHATTAN,40.72543,-73.99678,EAST HOUSTON STREET,BROADWAY,,1.0,0,14.1,0.0,0.0,1.0,7.3,279.0,MANHATTAN,82,SB,40.76929595125536,-73.98222151271054
2020,10,28,22,45,MANHATTAN,40.805637,-73.9344,EAST 128 STREET,3 AVENUE,,0.0,0,14.1,0.0,0.0,1.0,7.3,279.0,MANHATTAN,152,NB,40.76250702682578,-73.96588748049983
2020,10,28,12,30,MANHATTAN,40.758663,-73.959724,EAST 59 STREET,YORK AVENUE,,1.0,0,11.8,0.2,0.2,100.0,8.2,61.0,MANHATTAN,107,SB,40.75959566651487,-73.95903883827019
2020,10,28,12,30,MANHATTAN,40.758663,-73.959724,EAST 59 STREET,YORK AVENUE,,1.0,0,11.8,0.2,0.2,100.0,8.2,61.0,MANHATTAN,147,NB,40.75959566651487,-73.95903883827019
2020,10,28,5,45,BROOKLYN,40.642174,-74.02064,60 STREET,3 AVENUE,,0.0,0,12.6,0.0,0.0,86.0,6.3,77.0,MANHATTAN,112,NB,40.76250702682578,-73.96588748049983
2020,10,28,5,15,QUEENS,40.73675,-73.87767,QUEENS BOULEVARD,BROADWAY,,1.0,0,12.6,0.0,0.0,86.0,6.3,77.0,MANHATTAN,24,SB,40.76929595125536,-73.98222151271054
2020,10,28,5,15,QUEENS,40.73675,-73.87767,QUEENS BOULEVARD,BROADWAY,,1.0,0,12.6,0.0,0.0,86.0,6.3,77.0,MANHATTAN,27,NB,40.769281825309655,-73.9819835261734
2020,10,28,16,15,,,,W 225 STREET,BROADWAY,,1.0,0,12.5,0.1,0.1,100.0,6.6,315.0,MANHATTAN,156,NB,40.769281825309655,-73.9819835261734
2020,10,28,16,15,,,,W 225 STREET,BROADWAY,,1.0,0,12.5,0.1,0.1,100.0,6.6,315.0,MANHATTAN,174,SB,40.76929595125536,-73.98222151271054
2020,10,29,13,0,BROOKLYN,40.676285,-73.98701,1 STREET,3 AVENUE,,0.0,0,11.6,1.8,1.8,83.0,11.8,59.0,MANHATTAN,216,NB,40.76250702682578,-73.96588748049983
2020,10,29,11,45,MANHATTAN,,,WEST 56 STREET,12 AVENUE,,0.0,0,11.9,0.3,0.3,73.0,7.6,31.0,MANHATTAN,616,NB,40.77341475633688,-73.9929003644298
2020,10,29,11,15,BROOKLYN,40.69854,-73.94116,MARCUS GARVEY BOULEVARD,PARK AVENUE,,0.0,0,11.9,0.3,0.3,73.0,7.6,31.0,MANHATTAN,190,NB,40.76380567378792,-73.96900670900098
2020,10,29,11,15,BROOKLYN,40.69854,-73.94116,MARCUS GARVEY BOULEVARD,PARK AVENUE,,0.0,0,11.9,0.3,0.3,73.0,7.6,31.0,MANHATTAN,225,SB,40.763899773365175,-73.96920811990597
2020,10,29,17,30,MANHATTAN,40.77549,-73.98218,WEST 68 STREET,BROADWAY,,1.0,0,11.3,3.0,3.0,100.0,16.0,59.0,MANHATTAN,152,NB,40.769281825309655,-73.9819835261734
2020,10,29,17,30,MANHATTAN,40.77549,-73.98218,WEST 68 STREET,BROADWAY,,1.0,0,11.3,3.0,3.0,100.0,16.0,59.0,MANHATTAN,150,SB,40.76929595125536,-73.98222151271054
2020,10,29,19,45,MANHATTAN,40.747097,-73.98345,EAST 33 STREET,MADISON AVENUE,,1.0,0,11.1,4.0,4.0,100.0,19.6,43.0,MANHATTAN,212,NB,40.76454441934089,-73.97071537689743
2020,10,29,19,0,QUEENS,40.739395,-73.87792,CORONA AVENUE,BROADWAY,,1.0,0,11.1,4.0,4.0,100.0,19.6,43.0,MANHATTAN,77,NB,40.769281825309655,-73.9819835261734
2020,10,29,19,0,QUEENS,40.739395,-73.87792,CORONA AVENUE,BROADWAY,,1.0,0,11.1,4.0,4.0,100.0,19.6,43.0,MANHATTAN,140,SB,40.76929595125536,-73.98222151271054
2020,10,29,15,30,MANHATTAN,40.771065,-73.95965,EAST 74 STREET,3 AVENUE,,0.0,0,11.1,4.2,4.2,100.0,13.4,66.0,MANHATTAN,232,NB,40.76250702682578,-73.96588748049983
2020,10,30,14,30,BROOKLYN,40.65799,-73.996925,27 STREET,5 AVENUE,,0.0,0,4.5,1.5,1.5,100.0,24.0,13.0,MANHATTAN,204,SB,40.765210540597664,-73.97232378573453
2020,10,30,14,15,BROOKLYN,40.642174,-74.02064,60 STREET,3 AVENUE,,0.0,0,4.5,1.5,1.5,100.0,24.0,13.0,MANHATTAN,255,NB,40.76250702682578,-73.96588748049983
2020,10,30,16,15,,40.845657,-73.925446,SEDGWICK AVENUE,WASHINGTON BRIDGE,,0.0,0,4.8,0.6,0.6,99.0,21.7,7.0,MANHATTAN,351,EB,40.84675908899073,-73.92799857296622
2020,10,30,16,15,,40.845657,-73.925446,SEDGWICK AVENUE,WASHINGTON BRIDGE,,0.0,0,4.8,0.6,0.6,99.0,21.7,7.0,MANHATTAN,481,WB,40.846851878423976,-73.9279281363004
2020,10,30,12,45,MANHATTAN,40.788055,-73.94433,EAST 102 STREET,2 AVENUE,,1.0,0,4.8,1.9,1.9,100.0,27.0,16.0,MANHATTAN,350,SB,40.76155611399958,-73.96364603678819
2020,10,30,18,30,MANHATTAN,,,WEST 86 STREET,COLUMBUS AVENUE,,1.0,0,5.2,0.5,0.5,100.0,17.1,7.0,MANHATTAN,204,SB,40.77015977626436,-73.98408803704464
2020,10,30,19,45,BRONX,40.822033,-73.91182,EAST 159 STREET,3 AVENUE,,0.0,0,5.4,0.0,0.0,98.0,15.5,1.0,MANHATTAN,214,NB,40.76250702682578,-73.96588748049983
2020,10,30,17,30,MANHATTAN,40.74892,-73.9779,EAST 38 STREET,LEXINGTON AVENUE,,0.0,0,5.0,0.6,0.6,99.0,19.9,6.0,MANHATTAN,260,SB,40.763188025501776,-73.967483153524
2020,10,30,15,45,MANHATTAN,40.766167,-73.954254,EAST 71 STREET,YORK AVENUE,,0.0,0,4.6,0.8,0.8,100.0,22.6,8.0,MANHATTAN,143,SB,40.75959566651487,-73.95903883827019
2020,10,30,15,45,MANHATTAN,40.766167,-73.954254,EAST 71 STREET,YORK AVENUE,,0.0,0,4.6,0.8,0.8,100.0,22.6,8.0,MANHATTAN,185,NB,40.75959566651487,-73.95903883827019
2020,10,30,15,0,MANHATTAN,40.77234,-73.95269,EAST 79 STREET,1 AVENUE,,1.0,0,4.6,0.8,0.8,100.0,22.6,8.0,MANHATTAN,280,NB,40.760563048507095,-73.96128118729173
2020,10,30,13,45,MANHATTAN,40.778137,-73.95449,EAST 85 STREET,3 AVENUE,,0.0,0,4.4,2.1,2.1,100.0,25.4,12.0,MANHATTAN,252,NB,40.76250702682578,-73.96588748049983
