Y,M,D,HH,MM,BOROUGH_x,LATITUDE,LONGITUDE,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL,DIRECTION
2019,9,23,7,45,BROOKLYN,40.615826,-73.9577,AVENUE N,EAST 17 STREET,,0,0,21.9,0.0,0.0,0.0,12.6,217.0,BROOKLYN,155,EB
2019,9,23,15,0,QUEENS,40.758595,-73.87452,32 AVENUE,94 STREET,,1,0,25.6,0.0,0.0,0.0,11.5,226.0,QUEENS,73,WB
2019,9,23,15,0,QUEENS,40.750416,-73.897736,65 STREET,35 AVENUE,,0,0,25.6,0.0,0.0,0.0,11.5,226.0,BROOKLYN,130,EB
2019,9,23,15,45,BROOKLYN,40.621483,-73.9252,AVENUE M,EAST 52 STREET,,1,0,25.6,0.0,0.0,0.0,11.5,226.0,BROOKLYN,58,EB
2019,9,23,15,15,,40.760098,-73.9214,BROADWAY,,,0,0,25.6,0.0,0.0,0.0,11.5,226.0,MANHATTAN,87,SB
2019,9,23,18,15,,40.763958,-73.82814,NORTHERN BOULEVARD,,,0,0,29.5,0.0,0.0,0.0,14.3,221.0,QUEENS,254,EB
2019,9,23,18,45,,40.87122,-73.91416,BROADWAY,,,0,0,29.5,0.0,0.0,0.0,14.3,221.0,MANHATTAN,69,SB
2019,9,23,23,0,QUEENS,40.763424,-73.83016,NORTHERN BOULEVARD,LINDEN PLACE,,2,0,27.1,0.4,0.4,1.0,12.8,202.0,QUEENS,87,EB
2019,9,23,23,45,MANHATTAN,40.75219,-73.99347,8 AVENUE,WEST 34 STREET,,1,0,27.1,0.4,0.4,1.0,12.8,202.0,BROOKLYN,18,SB
2019,9,24,22,45,,40.795326,-73.971306,BROADWAY,,,1,0,22.6,0.0,0.0,1.0,13.8,319.0,MANHATTAN,31,SB
2019,9,24,7,45,,,,HYLAN BOULEVARD,NARROWS ROAD SOUTH,,0,0,21.0,0.0,0.0,3.0,11.2,249.0,STATEN ISLAND,162,NB
2019,9,24,7,30,,40.692154,-73.99345,CLINTON STREET,,,0,0,21.0,0.0,0.0,3.0,11.2,249.0,BROOKLYN,84,NB
2019,9,24,23,45,BROOKLYN,40.5983,-73.94149,NOSTRAND AVENUE,AVENUE V,,0,0,21.7,0.0,0.0,0.0,12.4,324.0,BROOKLYN,40,SB
2019,9,24,23,0,MANHATTAN,40.835308,-73.94398,BROADWAY,WEST 159 STREET,,0,0,21.7,0.0,0.0,0.0,12.4,324.0,MANHATTAN,45,SB
2019,9,24,13,15,BROOKLYN,40.698807,-73.91837,MYRTLE AVENUE,KNICKERBOCKER AVENUE,,0,0,20.4,0.0,0.0,0.0,10.8,272.0,QUEENS,34,WB
2019,9,24,8,30,,40.72717,-73.8109,PARSONS BOULEVARD,,,1,0,20.3,0.0,0.0,0.0,12.3,273.0,QUEENS,66,NB
2019,9,24,8,15,,,,FRANCIS LEWIS BOULEVARD,HARDING EXPRESSWAY,,0,0,20.3,0.0,0.0,0.0,12.3,273.0,QUEENS,157,EB
2019,9,24,8,45,,40.617516,-74.068665,BAY STREET,,,1,0,20.3,0.0,0.0,0.0,12.3,273.0,STATEN ISLAND,183,SB
2019,9,24,8,30,,40.877068,-73.906105,BROADWAY,,,0,0,20.3,0.0,0.0,0.0,12.3,273.0,MANHATTAN,63,NB
2019,9,24,15,15,QUEENS,,,JAMAICA AVENUE,175 STREET,,1,0,22.0,0.0,0.0,48.0,15.5,298.0,QUEENS,51,EB
2019,9,24,15,15,,40.685963,-73.85654,ATLANTIC AVENUE,,,0,0,22.0,0.0,0.0,48.0,15.5,298.0,BROOKLYN,386,EB
2019,9,24,9,15,,40.752403,-73.92442,NORTHERN BOULEVARD,,,0,0,19.5,0.0,0.0,0.0,12.1,282.0,QUEENS,244,EB
2019,9,24,9,15,BROOKLYN,40.67657,-73.9008,EAST NEW YORK AVENUE,WILLIAMS AVENUE,,0,0,19.5,0.0,0.0,0.0,12.1,282.0,BROOKLYN,60,EB
2019,9,24,9,45,MANHATTAN,40.73669,-73.993126,5 AVENUE,EAST 15 STREET,,0,0,19.5,0.0,0.0,0.0,12.1,282.0,BROOKLYN,87,NB
2019,9,24,9,0,BROOKLYN,40.62051,-73.99248,65 STREET,17 AVENUE,,0,0,19.5,0.0,0.0,0.0,12.1,282.0,BROOKLYN,287,WB
2019,9,24,16,30,BROOKLYN,40.67641,-74.00104,CLINTON STREET,HAMILTON AVENUE,,0,0,22.5,0.0,0.0,81.0,16.6,294.0,BROOKLYN,101,NB
2019,9,24,16,30,,40.686085,-73.982666,ATLANTIC AVENUE,,,0,0,22.5,0.0,0.0,81.0,16.6,294.0,BROOKLYN,325,EB
2019,9,24,16,45,STATEN ISLAND,40.566494,-74.11377,HYLAN BOULEVARD,ALLISON AVENUE,,1,0,22.5,0.0,0.0,81.0,16.6,294.0,STATEN ISLAND,156,SB
2019,9,24,16,15,BROOKLYN,40.69119,-73.9978,ATLANTIC AVENUE,HICKS STREET,,0,0,22.5,0.0,0.0,81.0,16.6,294.0,BROOKLYN,346,EB
2019,9,24,16,15,BROOKLYN,40.696686,-73.9378,MYRTLE AVENUE,LEWIS AVENUE,,2,0,22.5,0.0,0.0,81.0,16.6,294.0,QUEENS,66,WB
2019,9,24,16,15,BROOKLYN,40.708424,-73.95791,BROADWAY,MARCY AVENUE,,1,0,22.5,0.0,0.0,81.0,16.6,294.0,MANHATTAN,104,NB
2019,9,24,14,45,BROOKLYN,40.657093,-73.95026,NOSTRAND AVENUE,WINTHROP STREET,,1,0,21.0,0.0,0.0,5.0,13.3,289.0,BROOKLYN,129,NB
2019,9,24,14,15,BROOKLYN,40.609985,-73.96239,AVENUE P,CONEY ISLAND AVENUE,,0,0,21.0,0.0,0.0,5.0,13.3,289.0,BROOKLYN,158,WB
2019,9,24,14,15,BROOKLYN,40.67689,-73.900055,EAST NEW YORK AVENUE,BROADWAY,,1,0,21.0,0.0,0.0,5.0,13.3,289.0,BROOKLYN,83,EB
2019,9,24,14,0,BROOKLYN,40.688614,-73.989174,ATLANTIC AVENUE,SMITH STREET,,0,0,21.0,0.0,0.0,5.0,13.3,289.0,BROOKLYN,292,EB
2019,9,24,21,15,QUEENS,40.757755,-73.79304,NORTHERN BOULEVARD,UTOPIA PARKWAY,,0,0,23.6,0.0,0.0,1.0,14.8,309.0,QUEENS,124,WB
2019,9,24,21,45,,40.667706,-73.90636,SUTTER AVENUE,,,0,0,23.6,0.0,0.0,1.0,14.8,309.0,BROOKLYN,59,WB
2019,9,24,2,45,BROOKLYN,40.677174,-73.924774,ATLANTIC AVENUE,BUFFALO AVENUE,,1,0,25.9,0.0,0.0,0.0,12.4,260.0,BROOKLYN,25,WB
2019,9,24,11,30,QUEENS,40.774235,-73.79164,26 AVENUE,200 STREET,,0,0,18.1,0.0,0.0,0.0,9.0,275.0,QUEENS,98,WB
2019,9,24,11,45,BROOKLYN,40.6795,-73.99729,COURT STREET,2 PLACE,,0,0,18.1,0.0,0.0,0.0,9.0,275.0,BROOKLYN,110,SB
2019,9,24,11,0,,40.693516,-73.96499,MYRTLE AVENUE,,,1,0,18.1,0.0,0.0,0.0,9.0,275.0,QUEENS,44,EB
2019,9,24,12,45,,,,COLLEGE POINT BOULEVARD,HARDING EXPRESSWAY,,0,0,19.1,0.0,0.0,0.0,11.2,272.0,QUEENS,199,SB
2019,9,24,20,30,MANHATTAN,40.78028,-73.98153,BROADWAY,WEST 74 STREET,,0,0,24.0,0.0,0.0,1.0,16.6,304.0,MANHATTAN,37,SB
2019,9,24,20,30,,40.71137,-74.00862,BROADWAY,PARK ROW,,1,0,24.0,0.0,0.0,1.0,16.6,304.0,MANHATTAN,37,SB
2019,9,24,20,45,,,,COLLEGE POINT BOULEVARD,LONG ISLAND EXPRESSWAY,,0,0,24.0,0.0,0.0,1.0,16.6,304.0,QUEENS,119,SB
2019,9,24,6,45,QUEENS,40.741386,-73.72489,UNION TURNPIKE,COMMONWEALTH BOULEVARD,,1,0,21.7,0.0,0.0,0.0,10.2,238.0,QUEENS,406,WB
2019,9,24,6,0,,,,NORTHERN BOULEVARD,,,0,0,21.7,0.0,0.0,0.0,10.2,238.0,QUEENS,61,EB
2019,9,24,17,30,,40.695114,-73.93194,BROADWAY,,,0,0,23.0,0.0,0.0,99.0,16.6,292.0,MANHATTAN,112,NB
2019,9,24,17,15,,40.817543,-73.95694,BROADWAY,,,0,0,23.0,0.0,0.0,99.0,16.6,292.0,MANHATTAN,126,NB
2019,9,24,18,0,QUEENS,40.726315,-73.789986,UNION TURNPIKE,178 STREET,,1,0,23.3,0.0,0.0,97.0,16.4,296.0,QUEENS,169,EB
2019,9,24,18,15,,40.67285,-73.97339,8 AVENUE,,,0,0,23.3,0.0,0.0,97.0,16.4,296.0,BROOKLYN,77,SB
2019,9,24,10,45,BROOKLYN,40.689297,-73.87406,JAMAICA AVENUE,CRESCENT STREET,,0,0,18.3,0.0,0.0,0.0,10.1,287.0,QUEENS,52,WB
2019,9,24,10,30,MANHATTAN,40.81404,-73.9367,5 AVENUE,WEST 137 STREET,,0,0,18.3,0.0,0.0,0.0,10.1,287.0,BROOKLYN,75,NB
2019,9,24,10,15,QUEENS,40.765358,-73.74429,NORTHERN BOULEVARD,DOUGLASTON PARKWAY,,0,0,18.3,0.0,0.0,0.0,10.1,287.0,QUEENS,199,WB
2019,9,24,10,15,BROOKLYN,40.641113,-74.003716,8 AVENUE,50 STREET,,0,0,18.3,0.0,0.0,0.0,10.1,287.0,BROOKLYN,47,SB
2019,9,24,10,0,,40.69366,-73.85217,JAMAICA AVENUE,,,1,0,18.3,0.0,0.0,0.0,10.1,287.0,QUEENS,45,EB
2019,9,24,10,45,MANHATTAN,40.705868,-74.01326,BROADWAY,MORRIS STREET,,1,0,18.3,0.0,0.0,0.0,10.1,287.0,MANHATTAN,75,NB
2019,9,24,5,30,,,,39 STREET,SOUTH BROOKLYN MARINE TERMINAL,,0,0,22.0,1.5,1.5,86.0,9.4,268.0,BROOKLYN,10,EB
2019,9,25,10,45,QUEENS,40.708935,-73.77721,JAMAICA AVENUE,183 STREET,,1,0,14.4,0.0,0.0,13.0,6.1,310.0,QUEENS,49,EB
2019,9,25,10,0,QUEENS,40.756897,-73.893196,32 AVENUE,74 STREET,,0,0,14.4,0.0,0.0,13.0,6.1,310.0,QUEENS,113,EB
2019,9,25,10,15,BROOKLYN,40.623592,-73.97581,AVENUE J,MC DONALD AVENUE,,0,0,14.4,0.0,0.0,13.0,6.1,310.0,BROOKLYN,49,EB
2019,9,25,10,0,,40.778603,-73.846115,COLLEGE POINT BOULEVARD,,,0,0,14.4,0.0,0.0,13.0,6.1,310.0,QUEENS,235,SB
2019,9,25,10,0,,40.71444,-73.83127,UNION TURNPIKE,QUEENS BOULEVARD,,0,0,14.4,0.0,0.0,13.0,6.1,310.0,QUEENS,72,EB
2019,9,25,10,30,STATEN ISLAND,40.625603,-74.075035,BAY STREET,BROAD STREET,,1,0,14.4,0.0,0.0,13.0,6.1,310.0,STATEN ISLAND,150,SB
2019,9,25,10,15,,40.677174,-73.924774,ATLANTIC AVENUE,,,0,0,14.4,0.0,0.0,13.0,6.1,310.0,BROOKLYN,246,WB
2019,9,25,8,45,,40.7067,-73.95292,BROADWAY,HEWES STREET,,1,0,16.0,0.0,0.0,0.0,8.0,297.0,MANHATTAN,64,NB
2019,9,25,8,15,QUEENS,40.763424,-73.83016,NORTHERN BOULEVARD,LINDEN PLACE,,0,0,16.0,0.0,0.0,0.0,8.0,297.0,QUEENS,206,WB
2019,9,25,8,30,QUEENS,40.742367,-73.722,UNION TURNPIKE,248 STREET,,0,0,16.0,0.0,0.0,0.0,8.0,297.0,QUEENS,372,WB
2019,9,25,8,0,BROOKLYN,40.671852,-74.00325,BAY STREET,CLINTON STREET,,1,0,16.0,0.0,0.0,0.0,8.0,297.0,STATEN ISLAND,133,NB
2019,9,25,8,0,BROOKLYN,40.614803,-74.00599,80 STREET,15 AVENUE,,0,0,16.0,0.0,0.0,0.0,8.0,297.0,QUEENS,183,SB
2019,9,25,8,15,BROOKLYN,40.681686,-73.871574,ATLANTIC AVENUE,CRESCENT STREET,,1,0,16.0,0.0,0.0,0.0,8.0,297.0,BROOKLYN,320,WB
2019,9,25,14,0,QUEENS,40.743973,-73.8851,BROADWAY,WOODSIDE AVENUE,,1,0,19.0,0.0,0.0,23.0,4.8,283.0,MANHATTAN,88,SB
2019,9,25,14,15,,40.699024,-73.91623,MYRTLE AVENUE,,,1,0,19.0,0.0,0.0,23.0,4.8,283.0,QUEENS,47,WB
2019,9,25,14,45,QUEENS,40.69827,-73.834854,JAMAICA AVENUE,114 STREET,,0,0,19.0,0.0,0.0,23.0,4.8,283.0,QUEENS,70,EB
2019,9,25,14,30,,40.638153,-74.01397,60 STREET,,,0,0,19.0,0.0,0.0,23.0,4.8,283.0,BROOKLYN,68,EB
2019,9,25,11,15,,40.722057,-73.80279,UNION TURNPIKE,165 STREET,,0,0,14.5,0.0,0.0,18.0,5.6,297.0,QUEENS,80,WB
2019,9,25,11,15,QUEENS,40.738598,-73.87744,BROADWAY,51 AVENUE,,0,0,14.5,0.0,0.0,18.0,5.6,297.0,MANHATTAN,80,NB
2019,9,25,9,45,BROOKLYN,40.615185,-73.98367,65 STREET,21 AVENUE,,0,0,15.5,0.0,0.0,0.0,8.1,302.0,BROOKLYN,203,EB
2019,9,25,9,0,,40.768932,-73.79191,FRANCIS LEWIS BOULEVARD,,,1,0,15.5,0.0,0.0,0.0,8.1,302.0,QUEENS,174,EB
2019,9,25,9,45,QUEENS,,,COLLEGE POINT BOULEVARD,NORTHERN BOULEVARD,,0,0,15.5,0.0,0.0,0.0,8.1,302.0,QUEENS,215,NB
2019,9,25,9,15,BROOKLYN,40.673298,-74.00835,BAY STREET,COLUMBIA STREET,,0,0,15.5,0.0,0.0,0.0,8.1,302.0,STATEN ISLAND,110,NB
2019,9,25,17,15,,40.688614,-73.989174,ATLANTIC AVENUE,,,0,0,23.1,0.0,0.0,46.0,10.0,291.0,BROOKLYN,204,WB
2019,9,25,17,45,BROOKLYN,40.70992,-73.9623,BROADWAY,DRIGGS AVENUE,,1,0,23.1,0.0,0.0,46.0,10.0,291.0,MANHATTAN,81,SB
2019,9,25,17,0,BROOKLYN,40.67968,-73.97826,5 AVENUE,PARK PLACE,,0,0,23.1,0.0,0.0,46.0,10.0,291.0,BROOKLYN,81,NB
2019,9,25,17,15,QUEENS,40.75763,-73.82799,KISSENA BOULEVARD,BARCLAY AVENUE,,0,0,23.1,0.0,0.0,46.0,10.0,291.0,QUEENS,184,SB
2019,9,25,23,45,,40.873062,-73.91177,BROADWAY,9 AVENUE,,0,0,22.7,0.0,0.0,0.0,6.6,189.0,MANHATTAN,37,SB
2019,9,25,18,15,QUEENS,,,NORTHERN BOULEVARD,126 STREET,,0,0,23.7,0.0,0.0,0.0,9.3,286.0,QUEENS,205,WB
2019,9,25,18,0,,40.757824,-73.79032,NORTHERN BOULEVARD,,,0,0,23.7,0.0,0.0,0.0,9.3,286.0,QUEENS,280,EB
2019,9,25,12,0,,40.761597,-73.9246,BROADWAY,,,1,0,14.8,0.0,0.0,9.0,5.7,288.0,MANHATTAN,93,NB
2019,9,25,19,45,MANHATTAN,40.842915,-73.9366,AUDUBON AVENUE,WEST 172 STREET,,0,0,24.0,0.0,0.0,0.0,8.7,275.0,MANHATTAN,35,SB
2019,9,25,19,15,QUEENS,40.717674,-73.81713,UNION TURNPIKE,MAIN STREET,,0,0,24.0,0.0,0.0,0.0,8.7,275.0,QUEENS,122,EB
2019,9,25,19,45,,40.636574,-74.019196,5 AVENUE,,,1,0,24.0,0.0,0.0,0.0,8.7,275.0,BROOKLYN,60,NB
2019,9,25,19,45,MANHATTAN,40.828346,-73.94906,BROADWAY,WEST 148 STREET,,1,0,24.0,0.0,0.0,0.0,8.7,275.0,MANHATTAN,93,NB
2019,9,25,19,45,QUEENS,40.713287,-73.87163,80 STREET,METROPOLITAN AVENUE,,0,0,24.0,0.0,0.0,0.0,8.7,275.0,QUEENS,32,NB
2019,9,25,6,45,BROOKLYN,40.63063,-74.00923,65 STREET,FORT HAMILTON PARKWAY,,2,0,16.9,0.0,0.0,0.0,6.9,298.0,BROOKLYN,267,WB
2019,9,25,16,45,STATEN ISLAND,40.606163,-74.09093,TARGEE STREET,BALTIC AVENUE,,0,0,22.3,0.0,0.0,87.0,9.8,294.0,STATEN ISLAND,208,NB
2019,9,25,16,0,MANHATTAN,40.739674,-73.99095,5 AVENUE,WEST 20 STREET,,0,0,22.3,0.0,0.0,87.0,9.8,294.0,BROOKLYN,71,NB
2019,9,25,16,0,BROOKLYN,40.673298,-74.00835,COLUMBIA STREET,BAY STREET,,0,0,22.3,0.0,0.0,87.0,9.8,294.0,BROOKLYN,105,NB
2019,9,25,21,0,QUEENS,40.725006,-73.8792,80 STREET,ELIOT AVENUE,,0,0,23.9,0.0,0.0,0.0,6.7,254.0,QUEENS,70,NB
2019,9,25,21,0,,40.7642,-73.788086,FRANCIS LEWIS BOULEVARD,,,0,0,23.9,0.0,0.0,0.0,6.7,254.0,QUEENS,56,EB
2019,9,25,13,45,,,,COLLEGE POINT BOULEVARD,HARDING EXPRESSWAY,,0,0,16.9,0.0,0.0,3.0,5.4,290.0,QUEENS,211,NB
2019,9,25,13,15,BROOKLYN,40.626984,-73.944954,AVENUE J,EAST 32 STREET,,0,0,16.9,0.0,0.0,3.0,5.4,290.0,BROOKLYN,48,WB
2019,9,25,0,0,QUEENS,40.74016,-73.89525,45 AVENUE,QUEENS BOULEVARD,,0,0,20.3,0.0,0.0,0.0,11.8,329.0,QUEENS,3,WB
2019,9,25,0,0,,40.781693,-73.82225,PARSONS BOULEVARD,,,0,0,20.3,0.0,0.0,0.0,11.8,329.0,QUEENS,12,NB
2019,9,25,7,15,,40.598557,-74.081764,HYLAN BOULEVARD,,,0,0,16.4,0.0,0.0,0.0,6.9,298.0,STATEN ISLAND,462,SB
2019,9,25,7,15,QUEENS,40.66645,-73.75764,SPRINGFIELD BOULEVARD,NORTH CONDUIT AVENUE,,0,0,16.4,0.0,0.0,0.0,6.9,298.0,QUEENS,48,SB
2019,9,25,7,30,,40.78168,-73.84595,COLLEGE POINT BOULEVARD,,,0,0,16.4,0.0,0.0,0.0,6.9,298.0,QUEENS,276,SB
2019,9,25,7,0,STATEN ISLAND,40.57917,-74.10106,HYLAN BOULEVARD,HAMDEN AVENUE,,1,0,16.4,0.0,0.0,0.0,6.9,298.0,STATEN ISLAND,147,NB
2019,9,25,7,0,QUEENS,40.765358,-73.74429,NORTHERN BOULEVARD,DOUGLASTON PARKWAY,,0,0,16.4,0.0,0.0,0.0,6.9,298.0,QUEENS,353,WB
2019,9,25,20,30,,40.645027,-73.91998,RALPH AVENUE,,,0,0,24.2,0.0,0.0,0.0,8.3,270.0,BROOKLYN,134,SB
2019,9,25,20,15,,40.79147,-73.97411,BROADWAY,,,0,0,24.2,0.0,0.0,0.0,8.3,270.0,MANHATTAN,45,SB
2019,9,25,5,0,BROOKLYN,40.676838,-73.91831,ATLANTIC AVENUE,DEWEY PLACE,,0,0,17.3,0.0,0.0,0.0,6.3,294.0,BROOKLYN,346,WB
2019,9,25,5,45,MANHATTAN,40.817543,-73.95694,BROADWAY,WEST 131 STREET,,1,0,17.3,0.0,0.0,0.0,6.3,294.0,MANHATTAN,39,SB
2019,9,26,12,15,,,,65 STREET,5 AVENUE,,1,0,16.3,0.0,0.0,0.0,8.9,223.0,BROOKLYN,243,EB
2019,9,26,12,0,QUEENS,40.711823,-73.83612,UNION TURNPIKE,PARK LANE,,1,0,16.3,0.0,0.0,0.0,8.9,223.0,QUEENS,112,WB
2019,9,26,12,30,QUEENS,40.749676,-73.826744,138 STREET,PECK AVENUE,,1,0,16.3,0.0,0.0,0.0,8.9,223.0,QUEENS,30,SB
2019,9,26,17,15,,40.572224,-74.12139,AMBOY ROAD,BEACH AVENUE,,1,0,25.1,0.0,0.0,3.0,13.2,209.0,STATEN ISLAND,140,SB
2019,9,26,17,0,BROOKLYN,40.64727,-73.99731,39 STREET,8 AVENUE,,0,0,25.1,0.0,0.0,3.0,13.2,209.0,BROOKLYN,57,EB
2019,9,26,17,45,MANHATTAN,40.848938,-73.93708,BROADWAY,WEST 179 STREET,,0,0,25.1,0.0,0.0,3.0,13.2,209.0,MANHATTAN,122,NB
2019,9,26,17,0,,40.792095,-73.97366,BROADWAY,,,0,0,25.1,0.0,0.0,3.0,13.2,209.0,MANHATTAN,75,SB
2019,9,26,17,45,QUEENS,40.748756,-73.7087,UNION TURNPIKE,264 STREET,,1,0,25.1,0.0,0.0,3.0,13.2,209.0,QUEENS,164,EB
2019,9,26,17,45,,40.75372,-73.83283,COLLEGE POINT BOULEVARD,,,1,0,25.1,0.0,0.0,3.0,13.2,209.0,QUEENS,224,SB
2019,9,26,17,15,BROOKLYN,40.67342,-73.95017,NOSTRAND AVENUE,PARK PLACE,,0,0,25.1,0.0,0.0,3.0,13.2,209.0,BROOKLYN,221,SB
2019,9,26,17,15,BROOKLYN,40.676132,-73.921906,RALPH AVENUE,PACIFIC STREET,,1,0,25.1,0.0,0.0,3.0,13.2,209.0,BROOKLYN,252,SB
2019,9,26,17,30,BROOKLYN,40.67553,-73.90163,ATLANTIC AVENUE,HINSDALE STREET,,1,0,25.1,0.0,0.0,3.0,13.2,209.0,BROOKLYN,234,WB
2019,9,26,14,45,BROOKLYN,40.587307,-73.93938,NOSTRAND AVENUE,VOORHIES AVENUE,,0,0,20.7,0.0,0.0,0.0,8.9,207.0,BROOKLYN,223,SB
2019,9,26,14,15,BROOKLYN,40.673836,-74.0023,CLINTON STREET,BUSH STREET,,0,0,20.7,0.0,0.0,0.0,8.9,207.0,BROOKLYN,94,NB
2019,9,26,14,30,MANHATTAN,40.810207,-73.93951,5 AVENUE,EAST 131 STREET,,0,0,20.7,0.0,0.0,0.0,8.9,207.0,BROOKLYN,78,NB
2019,9,26,14,45,,40.634617,-74.02353,BAY RIDGE AVENUE,,,0,0,20.7,0.0,0.0,0.0,8.9,207.0,BROOKLYN,46,EB
2019,9,26,14,15,QUEENS,40.75194,-73.832306,COLLEGE POINT BOULEVARD,FOWLER AVENUE,,0,0,20.7,0.0,0.0,0.0,8.9,207.0,QUEENS,233,SB
2019,9,26,14,0,,40.663227,-73.93159,EAST NEW YORK AVENUE,UTICA AVENUE,,0,0,20.7,0.0,0.0,0.0,8.9,207.0,BROOKLYN,92,EB
2019,9,26,14,45,QUEENS,40.66774,-73.757,SPRINGFIELD BOULEVARD,143 ROAD,,0,0,20.7,0.0,0.0,0.0,8.9,207.0,QUEENS,100,SB
2019,9,26,16,30,MANHATTAN,40.719395,-74.00189,BROADWAY,CANAL STREET,,0,0,23.9,0.0,0.0,0.0,12.8,190.0,MANHATTAN,123,NB
2019,9,26,16,45,BROOKLYN,40.63347,-74.02102,5 AVENUE,BAY RIDGE AVENUE,,0,0,23.9,0.0,0.0,0.0,12.8,190.0,BROOKLYN,75,NB
2019,9,26,16,0,QUEENS,40.749676,-73.826744,138 STREET,PECK AVENUE,,0,0,23.9,0.0,0.0,0.0,12.8,190.0,QUEENS,27,NB
2019,9,26,16,15,QUEENS,40.75796,-73.78567,NORTHERN BOULEVARD,196 STREET,,0,0,23.9,0.0,0.0,0.0,12.8,190.0,QUEENS,161,WB
2019,9,26,16,0,QUEENS,40.7201,-73.79038,UTOPIA PARKWAY,GRAND CENTRAL PARKWAY,,0,0,23.9,0.0,0.0,0.0,12.8,190.0,QUEENS,98,NB
2019,9,26,13,15,BROOKLYN,40.644855,-73.92286,EAST 57 STREET,CLARENDON ROAD,,0,0,18.3,0.0,0.0,0.0,8.3,214.0,BROOKLYN,22,SB
2019,9,26,13,15,QUEENS,40.704082,-73.81641,138 STREET,HILLSIDE AVENUE,,0,0,18.3,0.0,0.0,0.0,8.3,214.0,QUEENS,44,NB
2019,9,26,13,30,,40.759346,-73.91981,BROADWAY,,,1,0,18.3,0.0,0.0,0.0,8.3,214.0,MANHATTAN,85,NB
2019,9,26,7,30,,40.766552,-73.77255,BELL BOULEVARD,,,0,0,17.3,0.0,0.0,0.0,9.7,228.0,QUEENS,77,SB
2019,9,26,7,45,QUEENS,40.66645,-73.75764,SPRINGFIELD BOULEVARD,NORTH CONDUIT AVENUE,,0,0,17.3,0.0,0.0,0.0,9.7,228.0,QUEENS,65,SB
2019,9,26,7,0,QUEENS,40.71599,-73.87209,80 STREET,JUNIPER VALLEY ROAD,,0,0,17.3,0.0,0.0,0.0,9.7,228.0,QUEENS,146,NB
2019,9,26,7,30,BROOKLYN,40.6981,-73.92517,MYRTLE AVENUE,CENTRAL AVENUE,,0,0,17.3,0.0,0.0,0.0,9.7,228.0,QUEENS,76,WB
2019,9,26,8,45,BROOKLYN,40.628994,-73.98364,50 STREET,17 AVENUE,,0,0,17.0,0.0,0.0,0.0,9.2,231.0,BROOKLYN,49,EB
2019,9,26,8,30,BROOKLYN,40.677338,-73.927536,ATLANTIC AVENUE,ROCHESTER AVENUE,,1,0,17.0,0.0,0.0,0.0,9.2,231.0,BROOKLYN,374,EB
2019,9,26,8,0,BROOKLYN,40.67098,-73.884384,SUTTER AVENUE,ASHFORD STREET,,0,0,17.0,0.0,0.0,0.0,9.2,231.0,BROOKLYN,106,WB
2019,9,26,8,15,BROOKLYN,,,MYRTLE AVENUE,SAINT EDWARDS STREET,,1,0,17.0,0.0,0.0,0.0,9.2,231.0,QUEENS,77,EB
2019,9,26,9,0,,40.754337,-73.92496,37 STREET,,,0,0,16.7,0.0,0.0,0.0,7.9,231.0,BROOKLYN,87,EB
2019,9,26,9,30,QUEENS,40.69142,-73.866516,JAMAICA AVENUE,75 STREET,,0,0,16.7,0.0,0.0,0.0,7.9,231.0,QUEENS,32,EB
2019,9,26,9,15,BROOKLYN,40.653873,-74.008156,39 STREET,3 AVENUE,,1,0,16.7,0.0,0.0,0.0,7.9,231.0,BROOKLYN,27,WB
2019,9,26,9,45,BROOKLYN,40.614994,-73.965294,AVENUE N,EAST 9 STREET,,0,0,16.7,0.0,0.0,0.0,7.9,231.0,BROOKLYN,193,EB
2019,9,26,9,15,QUEENS,40.718227,-73.81515,UNION TURNPIKE,147 STREET,,2,0,16.7,0.0,0.0,0.0,7.9,231.0,QUEENS,77,EB
2019,9,26,11,15,STATEN ISLAND,40.540813,-74.224724,WOODROW ROAD,VETERANS ROAD WEST,,1,0,15.0,0.0,0.0,0.0,10.7,225.0,STATEN ISLAND,42,SB
2019,9,26,11,45,QUEENS,40.721375,-73.7903,UTOPIA PARKWAY,KILDARE ROAD,,0,0,15.0,0.0,0.0,0.0,10.7,225.0,QUEENS,86,NB
2019,9,26,11,30,,40.619606,-73.945526,AVENUE M,,,0,0,15.0,0.0,0.0,0.0,10.7,225.0,BROOKLYN,46,WB
2019,9,26,18,0,MANHATTAN,40.84544,-73.93869,BROADWAY,WEST 174 STREET,,0,0,25.1,0.0,0.0,19.0,12.6,233.0,MANHATTAN,68,SB
2019,9,26,20,0,BROOKLYN,40.64513,-73.948975,NOSTRAND AVENUE,BEVERLEY ROAD,,0,0,23.6,0.0,0.0,5.0,16.8,317.0,BROOKLYN,138,SB
2019,9,26,20,30,QUEENS,40.682404,-73.75181,SPRINGFIELD BOULEVARD,LUCAS STREET,,0,0,23.6,0.0,0.0,5.0,16.8,317.0,QUEENS,26,SB
2019,9,26,20,0,,40.68532,-73.98071,ATLANTIC AVENUE,,,0,0,23.6,0.0,0.0,5.0,16.8,317.0,BROOKLYN,204,WB
