COLLISION_ID,NUM_ACCIDENTS_BOROUGH,NUM_ACCIDENTS_ON_STREET,TIME_OF_DAY,SEVERITY,TEMPERATURE,RAIN_INTENSITY,CLOUDCOVER,WIND_INTENSITY,TRAFFIC_VOLUME,MEDIA,IS_NOT_FATAL
4220737,676,6,morning,minor,mild,null,0,weak,light,64.58,1
4220206,676,12,night,minor,mild,null,0,weak,light,125.15,1
4220972,1514,178,night,moderate,mild,null,0,weak,light,111.61,0
4220644,304,15,evening,minor,mild,weak,0,moderate,medium,91.58,1
4220786,676,86,evening,minor,mild,weak,0,moderate,medium,190.94,1
4220581,676,59,afternoon,moderate,mild,weak,0,weak,medium,163.64,0
4220713,676,30,afternoon,minor,mild,weak,0,weak,medium,112.62,1
4220540,676,42,afternoon,minor,mild,weak,0,weak,medium,190.73,1
4220898,304,15,afternoon,minor,mild,weak,0,weak,medium,91.58,1
4220632,1067,25,evening,moderate,mild,weak,0,moderate,light,121.93,0
4220631,676,86,morning,minor,mild,null,0,weak,medium,190.94,1
4220214,676,18,night,moderate,mild,null,0,weak,light,191.66,0
4223820,1514,84,evening,minor,mild,weak,0,weak,medium,195.9,1
4221841,1514,101,afternoon,minor,mild,null,0,moderate,medium,285.27,1
4222026,304,15,afternoon,minor,mild,null,0,moderate,medium,91.58,1
4221837,1514,84,afternoon,minor,mild,null,0,moderate,medium,195.9,1
4221146,676,42,afternoon,minor,mild,null,0,moderate,medium,131.94,1
4221854,1514,2,morning,minor,mild,weak,0,weak,medium,176.5,1
4222361,1067,8,morning,moderate,mild,null,0,weak,light,64.72,0
4221064,676,18,afternoon,minor,mild,null,0,moderate,medium,191.66,1
4223120,1514,178,afternoon,minor,mild,null,0,moderate,medium,111.61,1
4221350,676,5,afternoon,moderate,mild,null,0,moderate,light,52.8,0
4221324,1067,13,afternoon,minor,mild,null,0,moderate,light,53.73,1
4220990,1067,64,morning,minor,mild,null,0,weak,medium,207.6,1
4222615,676,42,morning,minor,mild,null,0,weak,medium,190.73,1
4221358,1514,101,afternoon,minor,mild,null,0,moderate,medium,285.27,1
4221340,1514,159,evening,minor,mild,null,0,weak,medium,279.13,1
4221162,676,42,evening,minor,mild,null,0,moderate,medium,131.94,1
4221277,1514,64,evening,minor,mild,null,0,moderate,medium,316.13,1
4221597,676,35,evening,moderate,mild,null,0,moderate,medium,217.67,0
4224217,676,12,evening,minor,mild,null,0,moderate,light,125.15,1
4221180,676,4,evening,minor,mild,null,0,moderate,light,68.0,1
4282995,1067,252,morning,minor,mild,weak,0,weak,medium,200.64,1
4220840,676,59,morning,minor,mild,weak,0,weak,light,163.64,1
4220836,676,18,morning,minor,mild,weak,0,weak,medium,191.66,1
4222636,1067,9,afternoon,moderate,mild,null,0,moderate,medium,100.94,0
4221433,676,11,afternoon,moderate,mild,null,0,moderate,light,90.68,0
4221045,676,59,afternoon,moderate,mild,null,0,moderate,medium,163.64,0
4221359,1514,181,afternoon,minor,mild,null,0,moderate,medium,196.67,1
4221370,676,42,evening,minor,mild,null,0,weak,light,131.94,1
4221510,1514,181,evening,minor,mild,null,0,weak,medium,196.67,1
4221199,1514,159,evening,minor,mild,null,0,weak,medium,279.13,1
4222717,1514,178,night,moderate,mild,weak,0,weak,light,111.61,0
4221539,1514,159,evening,minor,mild,null,0,moderate,medium,279.13,1
4223600,1514,159,evening,minor,mild,null,0,moderate,medium,279.13,1
4221696,1067,16,evening,minor,mild,null,0,moderate,light,70.75,1
4221829,1514,84,night,minor,mild,weak,0,weak,light,195.9,1
4221933,1514,159,evening,minor,mild,null,1,moderate,medium,279.13,1
4224741,1067,8,morning,minor,mild,null,0,moderate,light,64.72,1
4221724,1067,6,morning,minor,mild,null,0,moderate,light,83.42,1
4222142,1514,181,afternoon,minor,mild,null,1,moderate,medium,196.67,1
4221904,1514,178,afternoon,moderate,mild,null,1,moderate,medium,111.61,0
4222414,676,59,afternoon,minor,mild,null,1,moderate,medium,163.64,1
4222130,676,7,afternoon,minor,mild,null,1,moderate,medium,124.64,1
4221650,676,42,evening,minor,mild,null,1,moderate,medium,190.73,1
4223004,1514,71,night,moderate,mild,null,1,weak,medium,228.58,0
4221599,676,2,night,moderate,mild,null,1,weak,light,61.25,0
4221476,1514,17,morning,moderate,mild,null,0,weak,medium,328.47,0
4221591,676,86,morning,moderate,mild,null,0,weak,medium,190.94,0
4221540,1514,159,morning,minor,mild,null,0,weak,medium,279.13,1
4223115,1514,159,morning,minor,mild,null,0,weak,medium,279.13,1
4222283,1514,13,morning,minor,mild,null,0,weak,medium,97.96,1
4222040,304,15,morning,moderate,mild,null,0,weak,medium,91.58,0
4221544,676,11,morning,minor,mild,null,0,weak,light,90.68,1
4221875,1514,178,morning,minor,mild,null,0,weak,medium,111.61,1
4221366,1514,181,morning,minor,mild,null,0,moderate,medium,196.67,1
4223496,676,21,morning,moderate,mild,null,0,moderate,medium,164.43,0
4221661,1067,12,afternoon,minor,mild,null,0,moderate,medium,172.4,1
4222042,304,37,afternoon,minor,mild,null,0,moderate,medium,100.03,1
4221589,1067,12,afternoon,minor,mild,null,0,moderate,medium,172.4,1
4222138,1514,61,afternoon,minor,mild,null,0,moderate,medium,170.81,1
4221438,676,86,morning,moderate,mild,null,0,moderate,medium,190.94,0
4221857,1514,178,morning,minor,mild,null,0,moderate,medium,111.61,1
4222378,1067,8,morning,minor,mild,null,0,moderate,light,64.72,1
4222028,304,7,morning,minor,mild,null,0,moderate,medium,188.11,1
4222368,1067,8,morning,moderate,mild,null,0,moderate,light,64.72,0
4221641,676,86,afternoon,minor,mild,null,1,moderate,medium,190.94,1
4222139,1514,159,afternoon,minor,mild,null,1,moderate,medium,279.13,1
4221774,1514,101,afternoon,minor,mild,null,1,moderate,medium,285.27,1
4222653,1067,16,afternoon,moderate,mild,null,1,moderate,light,109.09,0
4221872,1514,178,evening,minor,mild,null,1,moderate,medium,111.61,1
4221694,1067,25,evening,minor,mild,null,1,moderate,medium,121.93,1
4222292,1514,7,afternoon,minor,mild,null,0,weak,medium,211.14,1
4221545,1514,71,afternoon,minor,mild,null,0,weak,medium,228.58,1
4226458,676,7,evening,moderate,mild,null,1,weak,light,39.36,0
4221776,1514,84,evening,minor,mild,null,1,weak,medium,195.9,1
4223572,1514,64,evening,minor,mild,null,1,weak,medium,316.13,1
4221832,676,86,evening,minor,mild,null,1,moderate,medium,190.94,1
4223838,676,86,afternoon,moderate,mild,null,0,weak,medium,190.94,0
4224914,1067,6,afternoon,minor,mild,null,0,weak,light,83.42,1
4222739,1514,6,evening,moderate,mild,null,0,weak,medium,105.67,0
4235172,1514,53,evening,minor,mild,null,0,weak,medium,186.88,1
4222092,1067,47,evening,moderate,mild,null,0,weak,light,76.9,0
4222263,1514,84,afternoon,minor,mild,null,1,weak,medium,195.9,1
4222176,676,30,afternoon,minor,mild,null,1,weak,medium,112.62,1
4223581,304,14,evening,minor,mild,null,0,weak,light,61.82,1
4222012,1067,4,evening,minor,mild,null,0,weak,medium,119.88,1
4222737,1067,27,evening,minor,mild,null,0,weak,medium,105.46,1
4222983,304,37,evening,minor,mild,null,0,weak,medium,100.03,1
4222051,1067,3,morning,minor,mild,null,1,weak,light,45.83,1
4221768,676,59,night,minor,mild,null,1,weak,light,163.64,1
4221890,1067,15,night,minor,mild,null,1,weak,light,94.7,1
4222273,1514,159,afternoon,minor,mild,null,0,weak,medium,279.13,1
4222121,1067,47,afternoon,minor,mild,null,0,weak,light,76.9,1
4222562,676,4,afternoon,minor,mild,null,0,weak,medium,88.5,1
4224598,1514,18,evening,moderate,mild,null,0,weak,light,131.28,0
4223367,1514,33,evening,minor,mild,null,0,weak,medium,326.3,1
4222118,1067,11,afternoon,moderate,mild,null,0,weak,medium,135.03,0
4223101,1514,51,afternoon,minor,mild,null,0,weak,medium,203.42,1
4222401,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4222197,1514,181,morning,minor,mild,null,0,weak,medium,196.67,1
4222258,1514,181,morning,minor,mild,null,0,weak,medium,196.67,1
4224543,1067,7,morning,minor,mild,null,0,weak,medium,366.43,1
4222003,676,59,morning,minor,mild,null,1,weak,medium,163.64,1
4225689,1514,18,morning,minor,mild,null,1,weak,light,131.28,1
4222269,1514,27,afternoon,minor,mild,null,0,weak,medium,150.27,1
4222270,1514,27,afternoon,minor,mild,null,0,weak,medium,150.27,1
4222089,676,7,afternoon,minor,mild,null,0,weak,light,39.36,1
4223100,1514,36,afternoon,minor,mild,null,0,weak,medium,223.44,1
4221924,676,59,morning,moderate,mild,null,0,weak,medium,163.64,0
4223176,1514,101,morning,moderate,mild,null,0,weak,medium,285.27,0
4222728,1514,101,morning,minor,mild,null,0,weak,medium,285.27,1
4223379,1514,33,morning,moderate,mild,null,0,weak,medium,326.3,0
4221753,1067,5,night,minor,mild,null,1,weak,light,57.8,1
4222166,676,35,night,moderate,mild,null,1,weak,medium,217.67,0
4222043,304,37,night,moderate,mild,null,1,weak,light,100.03,0
4222771,1067,1,evening,minor,mild,null,0,weak,medium,123.5,1
4222402,1067,252,afternoon,minor,mild,null,1,weak,medium,200.64,1
4222014,676,30,evening,minor,mild,null,0,weak,medium,112.62,1
4222211,676,42,evening,minor,mild,null,0,weak,light,190.73,1
4221945,1514,53,night,minor,mild,null,1,weak,medium,186.88,1
4226145,1067,13,afternoon,minor,mild,null,0,weak,light,68.42,1
4224985,1514,101,afternoon,moderate,mild,null,0,weak,medium,285.27,0
4222572,1514,14,afternoon,minor,mild,null,0,weak,light,39.75,1
4223378,1514,33,afternoon,minor,mild,null,0,weak,medium,326.3,1
4223833,1067,5,night,moderate,mild,null,0,weak,light,117.35,0
4222068,1514,80,night,minor,mild,null,0,weak,medium,239.42,1
4223935,1514,18,afternoon,moderate,mild,null,0,weak,light,131.28,0
4222495,1067,25,afternoon,minor,mild,null,0,weak,medium,121.93,1
4222855,1514,80,afternoon,minor,mild,null,0,weak,medium,239.42,1
4222494,1067,25,afternoon,minor,mild,null,0,weak,medium,121.93,1
4223764,1514,101,night,minor,mild,null,0,weak,medium,285.27,1
4222298,1514,64,night,minor,mild,null,0,weak,medium,316.13,1
4223854,1514,181,afternoon,moderate,mild,null,0,weak,medium,196.67,0
4222428,1514,159,afternoon,minor,mild,null,0,weak,medium,279.13,1
4222860,1514,61,afternoon,minor,mild,null,0,weak,medium,170.81,1
4222559,676,2,afternoon,moderate,mild,null,0,weak,light,85.25,0
4223082,1067,27,afternoon,minor,mild,null,0,weak,medium,105.46,1
4223372,1514,13,evening,minor,mild,null,0,weak,light,97.96,1
4223374,1514,33,evening,minor,mild,null,0,weak,medium,326.3,1
4222443,676,42,afternoon,minor,mild,null,0,weak,medium,190.73,1
4224924,1067,3,afternoon,minor,mild,null,0,weak,light,51.5,1
4224898,1067,5,afternoon,minor,mild,null,0,weak,light,29.7,1
4222424,676,86,afternoon,minor,mild,null,0,weak,medium,190.94,1
4222421,676,59,morning,minor,mild,null,0,weak,light,163.64,1
4222793,1067,19,morning,moderate,mild,null,0,weak,light,87.33,0
4223381,1514,28,afternoon,minor,mild,null,0,weak,medium,213.78,1
4222748,1514,159,afternoon,minor,mild,null,0,weak,medium,279.13,1
4222743,1514,159,afternoon,minor,mild,null,0,weak,medium,279.13,1
4222472,1067,16,afternoon,minor,mild,null,0,weak,light,70.75,1
4222278,1514,101,morning,minor,mild,null,0,weak,medium,285.27,1
4222801,1067,47,evening,moderate,mild,null,0,weak,light,76.9,0
4222567,676,10,evening,moderate,mild,null,0,weak,light,81.08,0
4223418,676,6,afternoon,minor,mild,null,0,weak,light,64.58,1
4223116,1514,84,afternoon,minor,mild,null,0,weak,medium,195.9,1
4224625,676,25,afternoon,minor,mild,null,0,weak,medium,54.79,1
4222971,676,25,afternoon,minor,mild,null,0,weak,medium,54.79,1
4222430,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4222478,676,86,afternoon,moderate,mild,null,0,weak,medium,190.94,0
4223455,676,86,morning,minor,mild,null,0,weak,medium,190.94,1
4222783,1067,12,night,minor,mild,null,0,weak,light,123.82,1
4222853,1514,33,night,minor,mild,null,0,weak,medium,326.3,1
4223184,1067,19,afternoon,minor,mild,null,1,weak,light,87.33,1
4223188,676,59,evening,minor,mild,null,0,weak,medium,163.64,1
4223668,1067,23,evening,moderate,mild,null,0,weak,light,98.33,0
4223179,1514,181,evening,moderate,mild,null,0,weak,medium,196.67,0
4223750,1514,79,evening,minor,mild,null,0,weak,medium,299.6,1
4224090,1514,181,afternoon,minor,mild,null,0,weak,medium,196.67,1
4223452,676,4,night,moderate,mild,null,0,weak,light,119.38,0
4224409,1514,181,morning,minor,mild,null,1,weak,medium,196.67,1
4255344,1514,71,afternoon,minor,mild,null,0,weak,medium,228.58,1
4236556,1514,51,afternoon,moderate,mild,null,0,weak,medium,203.42,0
4223083,1067,31,afternoon,minor,mild,null,1,weak,light,70.43,1
4223113,1514,181,afternoon,minor,mild,null,1,weak,medium,196.67,1
4225262,1514,79,afternoon,moderate,mild,null,1,weak,medium,299.6,0
4224095,1514,84,afternoon,minor,mild,null,1,weak,medium,195.9,1
4228110,1514,178,night,moderate,mild,null,1,weak,light,111.61,0
4223302,1514,64,evening,moderate,mild,null,0,weak,medium,316.13,0
4226846,1067,13,morning,minor,mild,null,0,weak,light,53.73,1
4223523,1514,80,morning,minor,mild,null,0,weak,medium,239.42,1
4223448,1514,84,morning,minor,mild,null,0,weak,medium,195.9,1
4224104,1514,181,morning,minor,mild,null,0,weak,medium,196.67,1
4223875,1067,31,morning,moderate,mild,null,0,weak,light,70.43,0
4223615,676,42,afternoon,moderate,mild,null,0,weak,medium,190.73,0
4223606,304,14,afternoon,minor,mild,null,0,weak,light,61.82,1
4223507,1514,181,morning,moderate,mild,null,0,weak,medium,196.67,0
4223479,1514,79,morning,minor,mild,null,0,weak,medium,299.6,1
4223376,1514,27,morning,minor,mild,null,0,weak,medium,150.27,1
4223609,1514,14,morning,minor,mild,null,0,weak,medium,39.75,1
4223999,676,59,afternoon,minor,mild,null,0,weak,medium,163.64,1
4223686,676,42,evening,minor,mild,null,0,weak,light,190.73,1
4224061,1514,178,afternoon,minor,mild,null,0,weak,medium,111.61,1
4224386,676,42,afternoon,minor,mild,null,0,weak,medium,190.73,1
4223732,1514,181,evening,minor,mild,null,0,weak,medium,196.67,1
4223766,1514,181,evening,minor,mild,null,0,weak,medium,196.67,1
4223647,676,59,evening,minor,mild,null,0,weak,medium,163.64,1
4223540,1514,27,afternoon,minor,mild,null,0,weak,medium,150.27,1
4258123,1067,25,morning,moderate,mild,null,0,weak,medium,121.93,0
4224010,1514,181,morning,minor,mild,null,0,weak,medium,196.67,1
4224366,1067,11,evening,minor,mild,null,0,weak,medium,135.03,1
4228563,1067,44,evening,minor,mild,null,0,weak,medium,118.47,1
4223890,1067,5,evening,minor,mild,null,0,weak,light,57.8,1
4223755,676,59,evening,minor,mild,null,0,weak,medium,163.64,1
4223740,1514,181,evening,minor,mild,null,0,weak,medium,196.67,1
4223539,1514,84,morning,minor,cold,null,0,weak,medium,195.9,1
4224229,676,42,night,minor,mild,null,0,weak,light,190.73,1
4223819,1514,181,evening,moderate,mild,null,0,weak,light,196.67,0
4224718,1067,252,morning,minor,mild,null,0,weak,medium,200.64,1
4225206,1514,181,morning,minor,mild,null,0,weak,light,196.67,1
4225174,1514,3,afternoon,minor,mild,weak,0,weak,medium,230.17,1
4224253,1067,5,afternoon,minor,mild,weak,0,weak,light,57.8,1
4225026,1514,79,morning,moderate,mild,null,0,weak,medium,299.6,0
4224116,1514,181,morning,minor,mild,null,0,weak,light,196.67,1
4224122,1514,84,morning,minor,mild,null,0,weak,medium,195.9,1
4224202,1067,5,afternoon,minor,mild,null,0,weak,light,57.8,1
4224198,1514,181,afternoon,minor,mild,null,0,weak,medium,196.67,1
4224392,1514,64,afternoon,minor,mild,null,0,weak,medium,316.13,1
4223991,1514,181,morning,minor,mild,null,0,weak,medium,196.67,1
4224201,1067,11,morning,minor,mild,null,0,weak,medium,106.09,1
4225185,1067,252,morning,minor,mild,null,0,weak,medium,200.64,1
4228584,1514,181,morning,minor,mild,null,0,weak,light,196.67,1
4225065,676,10,morning,moderate,mild,null,0,weak,light,67.8,0
4225573,1514,159,evening,minor,mild,weak,0,moderate,medium,279.13,1
4224193,676,59,evening,minor,mild,weak,0,moderate,medium,163.64,1
4224218,676,12,evening,minor,mild,weak,0,moderate,light,71.08,1
4224245,1514,159,evening,moderate,mild,weak,0,weak,medium,279.13,0
4224258,1514,181,evening,minor,mild,weak,0,weak,light,196.67,1
4224473,676,35,evening,moderate,mild,weak,0,weak,medium,217.67,0
4224763,676,11,evening,moderate,mild,weak,0,weak,light,90.68,0
4224237,676,42,evening,minor,mild,weak,0,moderate,medium,190.73,1
4224550,1514,51,evening,minor,mild,weak,0,moderate,medium,203.42,1
4224263,1514,71,evening,moderate,mild,weak,0,moderate,medium,228.58,0
4224996,1067,12,evening,moderate,mild,weak,0,moderate,medium,123.82,0
4224842,1067,5,afternoon,moderate,mild,weak,0,moderate,light,66.6,0
4225569,1514,159,afternoon,moderate,mild,weak,0,moderate,medium,279.13,0
4223744,1514,159,night,minor,mild,null,0,weak,medium,279.13,1
4223694,1067,4,night,minor,mild,null,0,weak,light,117.75,1
4224553,1514,101,morning,moderate,mild,null,0,moderate,medium,285.27,0
4224790,1067,31,morning,minor,mild,null,0,moderate,light,70.43,1
4229541,1514,181,afternoon,minor,mild,null,1,moderate,medium,196.67,1
4224541,1514,14,night,minor,mild,weak,1,weak,light,39.75,1
4225691,1514,178,afternoon,minor,mild,null,0,moderate,medium,111.61,1
4224752,1514,178,afternoon,minor,mild,null,0,moderate,medium,111.61,1
4231963,1067,47,afternoon,moderate,mild,null,0,moderate,light,76.9,0
4224984,1514,159,afternoon,minor,mild,null,0,moderate,medium,279.13,1
4225306,676,10,morning,moderate,mild,null,0,moderate,light,67.8,0
4225581,1514,71,afternoon,minor,mild,null,1,moderate,medium,228.58,1
4225475,1514,181,evening,moderate,mild,null,0,moderate,medium,196.67,0
4225182,1514,64,evening,minor,mild,null,0,moderate,medium,316.13,1
4224674,676,35,morning,minor,mild,null,0,moderate,medium,217.67,1
4227776,1514,80,morning,minor,mild,null,0,moderate,medium,239.42,1
4225546,1514,101,afternoon,minor,mild,null,1,moderate,medium,285.27,1
4225181,1514,3,evening,minor,mild,null,1,moderate,medium,230.17,1
4224943,1067,2,afternoon,moderate,mild,null,1,moderate,light,53.0,0
4225791,1514,79,evening,moderate,mild,null,1,strong,medium,299.6,0
4224993,1514,181,evening,minor,mild,null,1,strong,light,196.67,1
4224973,1514,159,morning,minor,mild,null,0,moderate,medium,279.13,1
4225575,1514,80,morning,minor,mild,null,0,moderate,medium,239.42,1
4225574,1514,84,morning,minor,mild,null,0,moderate,medium,195.9,1
4225476,1514,4,evening,minor,mild,null,0,weak,medium,113.75,1
4226568,1514,159,evening,minor,mild,null,0,moderate,medium,279.13,1
4225390,676,3,evening,minor,mild,null,0,moderate,medium,113.17,1
4226483,1067,252,evening,minor,mild,null,1,moderate,medium,200.64,1
4226228,1514,71,morning,minor,mild,null,0,weak,medium,228.58,1
4226620,1514,181,morning,minor,mild,null,0,weak,medium,196.67,1
4226182,1514,84,afternoon,moderate,mild,null,0,moderate,medium,195.9,0
4225395,676,3,morning,minor,mild,null,0,weak,medium,113.17,1
4226640,1514,61,morning,minor,mild,null,0,moderate,light,170.81,1
4226627,1514,84,morning,minor,mild,null,0,moderate,medium,195.9,1
4226498,1514,36,afternoon,moderate,mild,null,0,moderate,medium,223.44,0
4225564,1514,178,evening,minor,mild,null,0,weak,medium,111.61,1
4225235,1514,71,morning,minor,mild,null,0,weak,medium,228.58,1
4226747,1514,80,morning,minor,mild,null,0,weak,medium,239.42,1
4226590,1514,181,evening,moderate,mild,null,0,weak,medium,196.67,0
4225617,1514,181,afternoon,minor,mild,null,0,weak,medium,196.67,1
4225388,676,12,afternoon,minor,mild,null,1,moderate,medium,71.08,1
4225412,1067,25,afternoon,minor,mild,null,1,moderate,medium,121.93,1
4225953,1514,61,afternoon,minor,mild,null,0,weak,medium,170.81,1
4226767,676,59,afternoon,minor,mild,null,0,weak,medium,163.64,1
4227071,1067,27,afternoon,minor,mild,null,0,weak,medium,105.46,1
4225302,1514,79,night,moderate,mild,null,0,moderate,medium,299.6,0
4225264,676,59,night,minor,mild,null,1,moderate,light,163.64,1
4225551,1514,101,night,minor,mild,null,1,moderate,medium,285.27,1
4226594,1067,12,evening,minor,mild,null,0,weak,medium,123.82,1
4226048,1514,6,afternoon,moderate,cold,null,0,weak,medium,105.67,0
4226053,1514,12,afternoon,minor,mild,null,0,weak,medium,123.33,1
4226029,1514,61,evening,minor,mild,null,0,weak,medium,170.81,1
4227894,1514,53,evening,moderate,mild,null,0,weak,medium,186.88,0
4227054,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4226634,1514,84,afternoon,minor,mild,null,0,weak,medium,195.9,1
4227099,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4226253,676,12,evening,minor,mild,null,0,weak,medium,125.15,1
4226450,676,3,evening,moderate,mild,null,0,weak,medium,144.0,0
4225676,676,35,afternoon,minor,cold,null,0,weak,medium,217.67,1
4225695,1514,36,morning,moderate,cold,null,0,weak,medium,223.44,0
4225738,676,12,evening,moderate,mild,null,0,weak,light,71.08,0
4225740,676,59,evening,minor,mild,null,0,weak,light,163.64,1
4229025,1514,159,evening,minor,mild,null,0,weak,medium,279.13,1
4227607,1514,71,evening,minor,mild,null,0,weak,medium,228.58,1
4226608,1514,71,night,minor,mild,null,0,weak,medium,228.58,1
4242276,1067,19,night,minor,mild,null,0,weak,light,87.33,1
4226367,1514,64,night,minor,mild,null,0,weak,medium,316.13,1
4260941,1514,178,morning,moderate,cold,null,0,weak,light,111.61,0
4227491,60,8,morning,moderate,cold,null,0,weak,light,156.12,0
4235612,1514,178,afternoon,minor,mild,null,0,weak,medium,111.61,1
4226817,676,35,night,minor,mild,null,0,weak,light,217.67,1
4226295,1067,11,evening,minor,mild,weak,0,weak,medium,106.09,1
4226321,1067,12,afternoon,minor,mild,null,0,weak,medium,123.82,1
4226989,1514,53,afternoon,minor,mild,null,0,weak,medium,186.88,1
4226323,676,59,evening,minor,mild,weak,0,weak,light,163.64,1
4226663,1514,64,evening,minor,mild,weak,0,weak,medium,316.13,1
4226375,1067,31,evening,minor,mild,weak,0,weak,light,70.43,1
4226371,1067,4,evening,minor,mild,weak,0,weak,light,60.0,1
4225830,1514,61,night,moderate,mild,null,0,weak,light,170.81,0
4226581,1514,1,night,minor,mild,null,0,weak,light,35.6,1
4226617,1514,101,night,minor,mild,null,0,weak,medium,285.27,1
4227011,676,12,evening,minor,mild,weak,1,weak,medium,125.15,1
4226212,1514,64,afternoon,minor,cold,null,0,weak,medium,316.13,1
4226764,1067,1,night,moderate,mild,null,0,weak,light,1.0,0
4227444,1514,1,evening,minor,mild,weak,0,weak,light,70.5,1
4226082,676,42,afternoon,minor,mild,null,0,weak,medium,190.73,1
4225841,1514,64,morning,moderate,cold,null,0,weak,medium,316.13,0
4226633,1514,27,morning,minor,cold,null,0,weak,light,150.27,1
4226847,1067,64,morning,minor,cold,null,0,weak,medium,207.6,1
4225815,1514,101,night,minor,mild,null,0,weak,medium,285.27,1
4225844,1514,12,night,minor,mild,null,0,weak,medium,123.33,1
4228062,1514,7,night,minor,mild,null,0,weak,light,117.86,1
4226066,1514,61,afternoon,minor,mild,null,0,weak,medium,170.81,1
4226026,1067,25,morning,minor,cold,null,0,weak,light,121.93,1
4227640,1514,159,morning,minor,mild,null,0,weak,medium,279.13,1
4228319,1067,12,afternoon,moderate,mild,null,0,weak,medium,226.58,0
4227376,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4227448,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4227913,1514,159,afternoon,moderate,mild,null,0,weak,medium,279.13,0
4228167,1514,159,evening,minor,mild,null,0,weak,medium,279.13,1
4226914,1514,79,morning,moderate,hot,null,0,weak,medium,299.6,0
4226859,1514,159,morning,minor,hot,null,0,weak,medium,279.13,1
4226786,1514,79,morning,minor,hot,null,0,weak,medium,299.6,1
4229611,1067,12,afternoon,minor,mild,null,0,weak,medium,226.58,1
4227359,1514,79,afternoon,moderate,mild,null,0,weak,medium,299.6,0
4227674,1514,181,evening,minor,mild,null,1,weak,medium,196.67,1
4227907,1514,64,evening,minor,mild,null,1,weak,medium,316.13,1
4227903,1514,7,evening,minor,mild,null,1,weak,medium,211.14,1
4227638,1514,84,evening,minor,mild,null,1,weak,medium,195.9,1
4227810,1514,64,afternoon,minor,mild,null,1,weak,medium,316.13,1
4227822,1514,51,evening,minor,mild,null,1,weak,medium,203.42,1
4231635,1067,252,evening,minor,mild,null,1,weak,medium,200.64,1
4227626,1514,181,afternoon,minor,mild,null,1,weak,medium,196.67,1
4230581,1514,181,night,minor,hot,null,0,weak,light,196.67,1
4227422,1514,9,night,minor,mild,null,0,weak,light,100.44,1
4232942,1514,36,morning,minor,mild,null,0,weak,medium,223.44,1
4228032,1514,79,morning,minor,mild,null,0,weak,medium,299.6,1
4236031,1514,79,morning,minor,mild,null,0,weak,medium,299.6,1
4228392,1514,51,afternoon,minor,mild,null,0,weak,medium,203.42,1
4230129,1514,79,evening,minor,mild,null,0,moderate,medium,299.6,1
4228580,1514,27,evening,minor,mild,null,0,weak,medium,150.27,1
4230128,1514,53,afternoon,minor,mild,null,0,weak,medium,186.88,1
4228183,1514,61,afternoon,moderate,mild,null,0,weak,medium,170.81,0
4228587,1514,159,evening,minor,mild,null,0,weak,medium,279.13,1
4228774,1514,101,evening,moderate,mild,null,0,weak,medium,285.27,0
4229151,1514,18,afternoon,minor,mild,null,0,moderate,medium,131.28,1
4228818,1514,4,afternoon,moderate,mild,null,0,moderate,light,39.56,0
4228129,1514,178,afternoon,minor,mild,null,0,weak,medium,111.61,1
4228964,1514,51,morning,minor,mild,null,0,weak,medium,203.42,1
4228408,1514,71,morning,minor,mild,null,0,weak,medium,228.58,1
4228102,1514,80,night,minor,mild,weak,1,weak,light,239.42,1
4228462,1514,79,evening,moderate,mild,null,0,weak,medium,299.6,0
4228772,1514,80,evening,minor,mild,null,0,weak,medium,239.42,1
4228033,1514,80,morning,minor,mild,null,1,weak,medium,239.42,1
4228196,1514,61,morning,moderate,mild,null,0,weak,medium,170.81,0
4228215,1067,64,afternoon,minor,mild,null,0,weak,medium,207.6,1
4228313,1067,12,morning,minor,mild,null,0,weak,medium,277.33,1
4228039,1514,181,morning,minor,mild,null,0,weak,medium,196.67,1
4227933,1514,178,morning,moderate,mild,null,0,weak,medium,111.61,0
4229065,1514,178,evening,minor,mild,null,0,weak,medium,111.61,1
4229059,1514,84,afternoon,minor,mild,null,0,weak,medium,195.9,1
4228903,1514,61,afternoon,moderate,cold,null,0,weak,medium,170.81,0
4231628,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4230919,1514,7,evening,minor,mild,null,0,weak,light,61.71,1
4229026,1514,101,evening,moderate,mild,null,0,weak,medium,285.27,0
4229074,1067,2,night,moderate,mild,null,0,weak,light,75.0,0
4229967,1514,178,afternoon,minor,mild,null,0,weak,medium,111.61,1
4229033,1067,64,afternoon,moderate,mild,null,0,weak,medium,207.6,0
4291149,1514,181,afternoon,minor,mild,null,0,weak,medium,196.67,1
4231587,1067,5,afternoon,minor,cold,null,0,weak,medium,96.75,1
4229052,1067,64,afternoon,minor,cold,null,0,weak,medium,207.6,1
4229202,1514,61,morning,minor,cold,null,0,weak,medium,170.81,1
4229165,1514,18,morning,minor,cold,null,0,weak,medium,131.28,1
4228689,1514,101,morning,moderate,cold,null,0,weak,medium,285.27,0
