Y,M,D,HH,MM,BOROUGH_x,LATITUDE,LONGITUDE,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL
2019,11,6,17,15,BROOKLYN,40.68969,-73.99237,COURT STREET,ATLANTIC AVENUE,,0,0,11.9,0.0,0.0,0.0,12.3,285.0,BROOKLYN,289.3333333333333
2019,11,6,10,30,BRONX,40.820984,-73.891624,EAST 163 STREET,SOUTHERN BOULEVARD,,1,0,6.3,0.0,0.0,0.0,9.1,279.0,BRONX,123.0
2019,11,6,15,0,BRONX,40.848537,-73.90678,MOUNT HOPE PLACE,GRAND CONCOURSE,,0,0,10.8,0.0,0.0,0.0,13.1,286.0,BRONX,112.25
2019,11,6,15,0,MANHATTAN,40.76155,-73.96659,EAST 59 STREET,3 AVENUE,,1,0,10.8,0.0,0.0,0.0,13.1,286.0,MANHATTAN,150.0
2019,11,6,12,30,BRONX,40.849304,-73.90609,EAST 177 STREET,GRAND CONCOURSE,,0,0,6.1,0.0,0.0,0.0,6.9,264.0,BRONX,95.75
2019,11,6,12,45,MANHATTAN,40.770573,-73.982155,WEST 62 STREET,BROADWAY,,0,0,6.1,0.0,0.0,0.0,6.9,264.0,BRONX,103.2
2019,11,6,12,15,BRONX,40.83611,-73.92238,JEROME AVENUE,EAST 167 STREET,,0,0,6.1,0.0,0.0,0.0,6.9,264.0,BRONX,47.5
2019,11,6,12,15,MANHATTAN,40.7326,-73.987686,EAST 13 STREET,3 AVENUE,,0,0,6.1,0.0,0.0,0.0,6.9,264.0,MANHATTAN,115.0
2019,11,7,11,30,BROOKLYN,40.69119,-73.9978,HICKS STREET,ATLANTIC AVENUE,,0,0,8.2,0.0,0.0,0.0,12.0,201.0,BROOKLYN,255.33333333333331
2019,11,7,11,30,MANHATTAN,40.748466,-73.99247,WEST 30 STREET,7 AVENUE,,0,0,8.2,0.0,0.0,0.0,12.0,201.0,MANHATTAN,318.0
2019,11,7,6,45,,40.75829,-73.83431,COLLEGE POINT BOULEVARD,ROOSEVELT AVENUE,,0,0,6.6,0.0,0.0,0.0,8.4,220.0,QUEENS,130.0
2019,11,7,8,15,BROOKLYN,40.68532,-73.98071,ATLANTIC AVENUE,3 AVENUE,,0,0,7.1,0.0,0.0,0.0,10.5,207.0,MANHATTAN,127.0
2019,11,7,8,15,,40.745308,-73.90753,57 STREET,ROOSEVELT AVENUE,,1,0,7.1,0.0,0.0,0.0,10.5,207.0,QUEENS,139.0
2019,11,7,18,15,MANHATTAN,40.748863,-73.97584,EAST 39 STREET,3 AVENUE,,1,0,12.7,0.0,0.0,0.0,12.0,221.0,MANHATTAN,124.0
2019,11,7,10,45,MANHATTAN,40.794132,-73.94281,EAST 110 STREET,3 AVENUE,,0,0,8.2,0.0,0.0,0.0,10.8,206.0,MANHATTAN,173.0
2019,11,7,12,30,BROOKLYN,40.644455,-74.0183,56 STREET,3 AVENUE,,0,0,8.9,0.0,0.0,0.0,12.2,199.0,MANHATTAN,146.0
2019,11,7,9,45,MANHATTAN,40.821636,-73.93909,WEST 145 STREET,7 AVENUE,,0,0,8.0,0.0,0.0,0.0,10.6,204.0,MANHATTAN,268.0
2019,11,7,19,15,BROOKLYN,40.677017,-73.92182,RALPH AVENUE,ATLANTIC AVENUE,,1,0,13.1,0.0,0.0,0.0,10.5,218.0,BROOKLYN,280.0
2019,11,7,19,15,,40.768482,-73.98208,COLUMBUS CIRCLE,BROADWAY,,0,0,13.1,0.0,0.0,0.0,10.5,218.0,BRONX,120.0
2019,11,7,19,30,BRONX,40.81552,-73.918625,EAST 148 STREET,3 AVENUE,,0,0,13.1,0.0,0.0,0.0,10.5,218.0,MANHATTAN,157.0
2019,11,7,20,0,MANHATTAN,40.803894,-73.95204,WEST 117 STREET,7 AVENUE,,0,0,13.0,0.0,0.0,2.0,7.4,223.0,MANHATTAN,332.0
2019,11,7,17,45,BRONX,40.87167,-73.8486,EAST GUN HILL ROAD,BURKE AVENUE,,1,0,12.6,0.0,0.0,0.0,12.0,226.0,BRONX,48.5
2019,11,7,17,45,BROOKLYN,40.690144,-73.98408,ELM PLACE,FULTON STREET,,0,0,12.6,0.0,0.0,0.0,12.0,226.0,BROOKLYN,83.5
2019,11,7,17,45,MANHATTAN,40.755802,-73.986404,WEST 42 STREET,BROADWAY,,0,0,12.6,0.0,0.0,0.0,12.0,226.0,BRONX,142.6
2019,11,7,16,45,QUEENS,40.745785,-73.889336,76 STREET,BROADWAY,,0,0,11.9,0.0,0.0,0.0,12.3,220.0,BRONX,136.2
2019,11,7,16,45,QUEENS,40.690865,-73.83931,106 STREET,ATLANTIC AVENUE,,0,0,11.9,0.0,0.0,0.0,12.3,220.0,BROOKLYN,254.66666666666663
2019,11,7,0,0,BRONX,40.853813,-73.90734,WEST BURNSIDE AVENUE,JEROME AVENUE,,1,0,9.3,0.0,0.0,0.0,7.9,240.0,BRONX,26.0
2019,11,7,5,30,BRONX,40.81571,-73.89521,BRUCKNER EXPRESSWAY,LONGWOOD AVENUE,,0,0,6.0,0.0,0.0,0.0,6.9,231.0,BRONX,7.0
2019,11,7,5,45,BROOKLYN,40.653873,-74.008156,39 STREET,3 AVENUE,,1,0,6.0,0.0,0.0,0.0,6.9,231.0,MANHATTAN,45.0
2019,11,8,0,0,BRONX,40.876495,-73.88321,VANCORTLANDT AVENUE EAST,MOSHOLU PARKWAY,,3,0,10.3,1.1,1.1,99.0,14.3,313.0,BRONX,53.71428571428572
2019,11,8,22,45,QUEENS,40.691364,-73.83755,108 STREET,ATLANTIC AVENUE,,0,0,2.5,0.0,0.0,0.0,18.7,320.0,BROOKLYN,208.66666666666663
2019,11,8,21,0,BRONX,40.813213,-73.89098,TIFFANY STREET,LONGWOOD AVENUE,,0,0,3.7,0.0,0.0,0.0,23.1,323.0,BRONX,21.5
2019,11,8,7,45,BROOKLYN,40.68405,-73.98157,DEAN STREET,3 AVENUE,,1,0,3.9,0.0,0.0,31.0,18.5,327.0,MANHATTAN,87.0
2019,11,8,13,30,BRONX,40.825314,-73.90822,EAST 164 STREET,3 AVENUE,,0,0,1.8,0.0,0.0,13.0,17.1,309.0,MANHATTAN,134.0
2019,11,8,13,45,BRONX,40.82048,-73.81809,SAMPSON AVENUE,EAST TREMONT AVENUE,,0,0,1.8,0.0,0.0,13.0,17.1,309.0,BRONX,65.5
2019,11,8,14,0,BRONX,40.840305,-73.86742,BEACH AVENUE,EAST TREMONT AVENUE,,1,0,2.6,0.0,0.0,29.0,23.0,319.0,BRONX,69.75
2019,11,8,14,0,MANHATTAN,40.75503,-73.98665,WEST 41 STREET,BROADWAY,,1,0,2.6,0.0,0.0,29.0,23.0,319.0,BRONX,127.0
2019,11,8,8,45,BRONX,40.844177,-73.90292,EAST 174 STREET,WEBSTER AVENUE,,0,0,3.0,0.0,0.0,24.0,17.5,323.0,BRONX,119.25
2019,11,8,12,45,BROOKLYN,40.61847,-74.021225,86 STREET,7 AVENUE,,0,0,1.6,0.0,0.0,0.0,14.0,305.0,MANHATTAN,302.0
2019,11,8,12,30,MANHATTAN,40.75645,-73.97032,EAST 51 STREET,3 AVENUE,,0,0,1.6,0.0,0.0,0.0,14.0,305.0,MANHATTAN,136.0
2019,11,8,12,0,MANHATTAN,40.747852,-73.99291,WEST 29 STREET,7 AVENUE,,0,0,1.6,0.0,0.0,0.0,14.0,305.0,MANHATTAN,303.0
2019,11,8,15,0,QUEENS,40.692135,-73.83485,111 STREET,ATLANTIC AVENUE,,1,0,3.8,0.0,0.0,22.0,24.8,319.0,BROOKLYN,292.0
2019,11,8,15,0,MANHATTAN,40.749706,-73.99157,WEST 32 STREET,7 AVENUE,,0,0,3.8,0.0,0.0,22.0,24.8,319.0,MANHATTAN,342.0
2019,11,8,19,0,MANHATTAN,40.780125,-73.95304,EAST 88 STREET,3 AVENUE,,0,0,4.3,0.0,0.0,0.0,26.3,320.0,MANHATTAN,113.0
2019,11,8,11,30,MANHATTAN,40.815304,-73.94371,WEST 135 STREET,7 AVENUE,,0,0,1.3,0.0,0.0,0.0,14.0,312.0,MANHATTAN,290.0
2019,11,8,11,15,BROOKLYN,40.67887,-73.92165,RALPH AVENUE,FULTON STREET,,0,0,1.3,0.0,0.0,0.0,14.0,312.0,BROOKLYN,64.5
2019,11,8,23,0,QUEENS,40.74539,-73.90662,58 STREET,ROOSEVELT AVENUE,,0,0,2.1,0.0,0.0,0.0,19.5,321.0,QUEENS,78.5
2019,11,8,6,15,BROOKLYN,40.677357,-73.88687,WARWICK STREET,ATLANTIC AVENUE,,1,0,4.5,0.0,0.0,60.0,19.2,332.0,BROOKLYN,296.0
2019,11,9,0,45,QUEENS,40.684742,-73.86081,ROCKAWAY BOULEVARD,ATLANTIC AVENUE,,0,0,1.7,0.0,0.0,0.0,18.5,323.0,BROOKLYN,112.66666666666669
2019,11,9,8,15,MANHATTAN,40.799786,-73.968216,WEST 104 STREET,BROADWAY,,0,0,-1.3,0.0,0.0,0.0,8.9,339.0,BRONX,98.6
2019,11,9,8,0,BROOKLYN,40.688698,-73.942085,LEXINGTON AVENUE,THROOP AVENUE,,0,0,-1.3,0.0,0.0,0.0,8.9,339.0,BROOKLYN,49.0
2019,11,9,13,15,MANHATTAN,40.800507,-73.938156,EAST 120 STREET,3 AVENUE,,0,0,-2.1,0.0,0.0,0.0,1.1,72.0,MANHATTAN,137.0
2019,11,9,1,15,MANHATTAN,40.756035,-73.98695,WEST 42 STREET,7 AVENUE,,0,0,1.2,0.0,0.0,0.0,17.1,325.0,MANHATTAN,348.0
2019,11,9,12,15,,40.826275,-73.85971,BRUCKNER BOULEVARD,WHITE PLAINS ROAD,,0,0,-2.8,0.0,0.0,0.0,2.2,9.0,BRONX,66.0
2019,11,9,12,30,,40.89163,-73.85184,EAST 233 STREET,BRONXWOOD AVENUE,,1,0,-2.8,0.0,0.0,0.0,2.2,9.0,BRONX,61.5
2019,11,9,2,30,BROOKLYN,40.683506,-73.97594,FORT GREENE PLACE,ATLANTIC AVENUE,,0,0,0.6,0.0,0.0,0.0,15.4,327.0,BROOKLYN,75.0
2019,11,10,14,15,BRONX,40.89466,-73.86137,EAST 233 STREET,BRONX BOULEVARD,,0,0,4.4,0.0,0.0,0.0,9.3,208.0,BRONX,118.0
2019,11,10,1,0,MANHATTAN,40.731964,-73.98816,EAST 12 STREET,3 AVENUE,,1,0,3.9,0.0,0.0,0.0,5.9,227.0,MANHATTAN,138.0
2019,11,10,17,0,BRONX,40.88271,-73.881256,EAST GUN HILL ROAD,JEROME AVENUE,,0,0,8.9,0.0,0.0,0.0,13.0,214.0,BRONX,80.0
2019,11,10,19,45,,40.826275,-73.85971,BRUCKNER BOULEVARD,WHITE PLAINS ROAD,,3,0,10.4,0.0,0.0,0.0,11.3,217.0,BRONX,70.5
2019,11,10,15,30,BRONX,40.86536,-73.87043,ALLERTON AVENUE,BRONX PARK EAST,,0,0,7.3,0.0,0.0,0.0,11.3,211.0,BRONX,205.0
2019,11,10,15,30,STATEN ISLAND,40.623055,-74.11327,CLOVE ROAD,BROADWAY,,0,0,7.3,0.0,0.0,0.0,11.3,211.0,BRONX,117.4
2019,11,10,15,30,STATEN ISLAND,40.623055,-74.11327,CLOVE ROAD,BROADWAY,,0,0,7.3,0.0,0.0,0.0,11.3,211.0,BROOKLYN,95.5
2019,11,10,10,0,MANHATTAN,40.79465,-73.971794,WEST 96 STREET,BROADWAY,,0,0,2.4,0.0,0.0,0.0,5.9,223.0,BRONX,101.0
2019,11,10,10,0,MANHATTAN,40.79465,-73.971794,WEST 96 STREET,BROADWAY,,0,0,2.4,0.0,0.0,0.0,5.9,223.0,BROOKLYN,59.0
2019,11,10,13,45,MANHATTAN,40.739864,-73.989586,EAST 21 STREET,BROADWAY,,1,0,3.6,0.0,0.0,0.0,9.3,208.0,BRONX,121.0
2019,11,10,13,45,MANHATTAN,40.739864,-73.989586,EAST 21 STREET,BROADWAY,,1,0,3.6,0.0,0.0,0.0,9.3,208.0,BROOKLYN,87.5
2019,11,10,13,45,MANHATTAN,40.752064,-73.97351,EAST 44 STREET,3 AVENUE,,0,0,3.6,0.0,0.0,0.0,9.3,208.0,MANHATTAN,134.0
2019,11,10,12,15,BRONX,40.88709,-73.87803,JEROME AVENUE,BAINBRIDGE AVENUE,,0,0,3.3,0.0,0.0,0.0,7.7,208.0,BRONX,13.0
2019,11,10,12,45,,40.75829,-73.83431,COLLEGE POINT BOULEVARD,ROOSEVELT AVENUE,,0,0,3.3,0.0,0.0,0.0,7.7,208.0,QUEENS,136.0
2019,11,10,4,30,BRONX,40.822033,-73.91182,EAST 159 STREET,3 AVENUE,,0,0,2.1,0.0,0.0,0.0,7.9,231.0,MANHATTAN,49.0
2019,11,10,20,45,,40.844524,-73.902725,CROSS BRONX EXPRESSWAY,WEBSTER AVENUE,,1,0,10.9,0.0,0.0,0.0,10.2,222.0,BRONX,101.75
2019,11,10,20,0,MANHATTAN,40.82077,-73.95459,WEST 136 STREET,BROADWAY,,1,0,10.9,0.0,0.0,0.0,10.2,222.0,BRONX,89.8
2019,11,10,20,0,MANHATTAN,40.82077,-73.95459,WEST 136 STREET,BROADWAY,,1,0,10.9,0.0,0.0,0.0,10.2,222.0,BROOKLYN,70.5
2019,11,10,20,0,QUEENS,40.7515,-73.90276,59 STREET,BROADWAY,,0,0,10.9,0.0,0.0,0.0,10.2,222.0,BRONX,89.8
2019,11,10,20,0,QUEENS,40.7515,-73.90276,59 STREET,BROADWAY,,0,0,10.9,0.0,0.0,0.0,10.2,222.0,BROOKLYN,70.5
2019,11,11,20,45,BRONX,0.0,0.0,EAST 188 STREET,GRAND CONCOURSE,,0,0,13.5,0.0,0.0,0.0,4.7,157.0,BRONX,57.0
2019,11,11,12,45,MANHATTAN,40.766876,-73.97908,CENTRAL PARK SOUTH,7 AVENUE,,0,0,5.6,0.0,0.0,0.0,1.6,27.0,MANHATTAN,272.0
2019,11,11,19,0,BROOKLYN,40.67619,-73.9081,EASTERN PARKWAY,ATLANTIC AVENUE,,0,0,13.9,0.0,0.0,0.0,3.8,163.0,BROOKLYN,230.0
2019,11,11,9,30,BROOKLYN,40.673267,-73.98952,6 STREET,3 AVENUE,,0,0,7.3,0.0,0.0,0.0,6.4,243.0,MANHATTAN,94.0
2019,11,11,9,45,,40.840645,-73.84205,WESTCHESTER AVENUE,EAST TREMONT AVENUE,,0,0,7.3,0.0,0.0,0.0,6.4,243.0,BRONX,74.5625
2019,11,11,11,15,MANHATTAN,40.77043,-73.96012,EAST 73 STREET,3 AVENUE,,0,0,5.5,0.0,0.0,0.0,5.2,214.0,MANHATTAN,97.0
2019,11,11,14,30,QUEENS,40.73675,-73.87767,QUEENS BOULEVARD,BROADWAY,,1,0,8.7,0.0,0.0,0.0,2.9,7.0,BROOKLYN,91.0
2019,11,11,13,15,BROOKLYN,40.70992,-73.9623,DRIGGS AVENUE,BROADWAY,,0,0,6.7,0.0,0.0,0.0,1.8,360.0,BROOKLYN,80.5
2019,11,11,23,30,BRONX,0.0,0.0,EAST 187 STREET,3 AVENUE,,0,0,11.4,0.0,0.0,0.0,9.1,124.0,MANHATTAN,84.0
2019,11,12,8,45,MANHATTAN,40.795403,-73.94188,EAST 112 STREET,3 AVENUE,,0,0,11.0,0.0,0.0,0.0,13.5,209.0,BRONX,100.0
2019,11,12,8,45,MANHATTAN,40.795403,-73.94188,EAST 112 STREET,3 AVENUE,,0,0,11.0,0.0,0.0,0.0,13.5,209.0,MANHATTAN,0.0
2019,11,12,16,0,MANHATTAN,40.719395,-74.00189,CANAL STREET,BROADWAY,,0,0,2.9,0.3,0.3,60.0,19.8,307.0,BROOKLYN,98.0
2019,11,12,0,0,BROOKLYN,40.61847,-74.021225,86 STREET,7 AVENUE,,1,0,11.3,0.0,0.0,0.0,10.2,132.0,MANHATTAN,286.0
2019,11,12,12,30,QUEENS,40.731777,-73.77011,UNION TURNPIKE,FRANCIS LEWIS BOULEVARD,,1,0,10.8,0.0,0.0,14.0,12.6,239.0,QUEENS,78.0
2019,11,12,20,15,QUEENS,40.692135,-73.83485,111 STREET,ATLANTIC AVENUE,,0,0,1.7,0.2,0.0,10.0,21.8,321.0,BROOKLYN,214.0
2019,11,12,17,0,MANHATTAN,40.778137,-73.95449,EAST 85 STREET,3 AVENUE,,0,0,2.2,0.2,0.1,57.0,19.9,312.0,BRONX,90.5
2019,11,12,10,0,MANHATTAN,40.75519,-73.97122,EAST 49 STREET,3 AVENUE,,0,0,10.9,0.0,0.0,0.0,8.7,222.0,BRONX,82.75
2019,11,12,10,0,MANHATTAN,40.75519,-73.97122,EAST 49 STREET,3 AVENUE,,0,0,10.9,0.0,0.0,0.0,8.7,222.0,MANHATTAN,0.0
2019,11,12,10,0,MANHATTAN,40.77233,-73.958725,EAST 76 STREET,3 AVENUE,,0,0,10.9,0.0,0.0,0.0,8.7,222.0,BRONX,82.75
2019,11,12,10,0,MANHATTAN,40.77233,-73.958725,EAST 76 STREET,3 AVENUE,,0,0,10.9,0.0,0.0,0.0,8.7,222.0,MANHATTAN,0.0
2019,11,12,6,45,QUEENS,40.674175,-73.74053,135 AVENUE,FRANCIS LEWIS BOULEVARD,,1,0,10.9,0.0,0.0,0.0,12.5,198.0,QUEENS,76.0
2019,11,12,9,15,MANHATTAN,40.715954,-73.986725,GRAND STREET,CLINTON STREET,,0,0,11.1,0.0,0.0,0.0,13.8,213.0,BROOKLYN,67.5
2019,11,12,11,0,BROOKLYN,40.632835,-74.02724,73 STREET,3 AVENUE,,0,0,11.1,0.0,0.0,2.0,13.5,226.0,BRONX,69.25
2019,11,12,13,45,BRONX,40.81608,-73.917694,EAST 149 STREET,3 AVENUE,,0,0,10.2,0.3,0.3,78.0,16.6,294.0,BRONX,79.75
2019,11,12,13,0,BRONX,40.851402,-73.89343,EAST 181 STREET,3 AVENUE,,0,0,10.2,0.3,0.3,78.0,16.6,294.0,BRONX,76.25
2019,11,12,7,30,BRONX,40.8218,-73.87664,BOYNTON AVENUE,STORY AVENUE,,0,0,10.8,0.0,0.0,0.0,13.0,199.0,BRONX,80.92857142857143
2019,11,12,7,45,MANHATTAN,40.76093,-73.96914,EAST 57 STREET,LEXINGTON AVENUE,,0,0,10.8,0.0,0.0,0.0,13.0,199.0,MANHATTAN,460.5
2019,11,13,17,15,BROOKLYN,40.68175,-73.96748,VANDERBILT AVENUE,ATLANTIC AVENUE,,0,0,0.1,0.0,0.0,0.0,17.6,317.0,BROOKLYN,245.0
2019,11,13,17,0,QUEENS,40.69612,-73.74619,LINDEN BOULEVARD,FRANCIS LEWIS BOULEVARD,,0,0,0.1,0.0,0.0,0.0,17.6,317.0,QUEENS,108.0
2019,11,13,14,30,BRONX,40.845966,-73.89224,HUGHES AVENUE,EAST TREMONT AVENUE,,0,0,-3.0,0.0,0.0,5.0,22.2,317.0,BRONX,103.0
2019,11,13,15,15,BRONX,40.827866,-73.823586,PHILIP AVENUE,EAST TREMONT AVENUE,,1,0,-1.3,0.0,0.0,0.0,20.2,319.0,BRONX,111.1875
2019,11,13,15,15,MANHATTAN,40.74639,-73.977646,EAST 35 STREET,3 AVENUE,,0,0,-1.3,0.0,0.0,0.0,20.2,319.0,BRONX,103.25
2019,11,13,10,0,BROOKLYN,40.710625,-73.96678,WYTHE AVENUE,BROADWAY,,0,0,-4.4,0.0,0.0,0.0,18.5,303.0,BROOKLYN,73.5
2019,11,13,6,15,BRONX,40.803593,-73.919785,SAINT ANNS AVENUE,BRUCKNER BOULEVARD,,0,0,-3.0,0.0,0.0,20.0,23.9,314.0,BRONX,219.5
2019,11,13,13,30,MANHATTAN,40.762177,-73.96613,EAST 60 STREET,3 AVENUE,,0,0,-3.8,0.0,0.0,29.0,22.7,312.0,BRONX,85.0
2019,11,13,16,45,BRONX,40.836754,-73.875084,EAST 177 STREET,BRONX RIVER AVENUE,,1,0,-0.7,0.0,0.0,0.0,18.4,320.0,BRONX,62.0
2019,11,13,18,45,MANHATTAN,40.750763,-73.97446,EAST 42 STREET,3 AVENUE,,0,0,0.6,0.0,0.0,0.0,16.6,318.0,BRONX,72.0
2019,11,13,18,0,BRONX,40.829453,-73.90658,3 AVENUE,EAST 167 STREET,,1,0,0.6,0.0,0.0,0.0,16.6,318.0,BRONX,79.16666666666667
2019,11,13,8,15,BRONX,40.836555,-73.87135,CROSS BRONX EXPRESSWAY,ROSEDALE AVENUE,,0,0,-3.5,0.0,0.0,31.0,23.7,312.0,BRONX,29.5
2019,11,14,13,45,MANHATTAN,40.74775,-73.98086,EAST 35 STREET,PARK AVENUE,,1,0,-1.8,0.0,0.0,0.0,0.8,243.0,MANHATTAN,233.0
2019,11,14,13,45,MANHATTAN,40.78263,-73.9512,EAST 92 STREET,3 AVENUE,,3,0,-1.8,0.0,0.0,0.0,0.8,243.0,BRONX,85.0
2019,11,14,13,0,MANHATTAN,40.757286,-73.97812,EAST 48 STREET,5 AVENUE,,0,0,-1.8,0.0,0.0,0.0,0.8,243.0,MANHATTAN,162.33333333333334
2019,11,14,6,0,,40.812622,-73.92934,EAST 138 STREET,PARK AVENUE,,0,0,-2.2,0.0,0.0,0.0,3.6,90.0,MANHATTAN,79.0
2019,11,14,23,15,MANHATTAN,40.748245,-73.976295,EAST 38 STREET,3 AVENUE,,0,0,5.3,0.0,0.0,3.0,9.2,211.0,BRONX,36.0
2019,11,14,17,30,BROOKLYN,40.70276,-73.94546,GERRY STREET,BROADWAY,,0,0,4.0,0.0,0.0,2.0,10.4,200.0,BROOKLYN,99.0
2019,11,14,15,0,BROOKLYN,40.705227,-73.949844,BOERUM STREET,BROADWAY,,1,0,1.5,0.0,0.0,1.0,4.3,222.0,BROOKLYN,110.5
2019,11,14,0,0,MANHATTAN,40.762966,-73.973976,WEST 57 STREET,5 AVENUE,,0,0,-0.6,0.0,0.0,0.0,8.4,329.0,MANHATTAN,87.83333333333333
2019,11,14,12,15,QUEENS,40.66652,-73.73645,NORTH CONDUIT AVENUE,FRANCIS LEWIS BOULEVARD,,0,0,-1.3,0.0,0.0,0.0,1.4,90.0,QUEENS,6.0
2019,11,14,12,0,,40.82499,-73.91662,EAST 161 STREET,PARK AVENUE,,0,0,-1.3,0.0,0.0,0.0,1.4,90.0,MANHATTAN,176.0
2019,11,14,19,30,BROOKLYN,40.682117,-73.9766,DEAN STREET,5 AVENUE,,0,0,5.6,0.0,0.0,0.0,11.4,193.0,MANHATTAN,200.0
2019,11,14,11,0,STATEN ISLAND,40.634567,-74.1172,CASTLETON AVENUE,BROADWAY,,0,0,-1.6,0.0,0.0,0.0,3.1,69.0,BROOKLYN,82.0
2019,11,14,20,15,BROOKLYN,40.672848,-73.9675,EASTERN PARKWAY,UNDERHILL AVENUE,,1,0,5.9,0.0,0.0,0.0,9.5,191.0,BRONX,5.25
2019,11,15,8,0,BROOKLYN,40.648853,-74.01352,48 STREET,3 AVENUE,,0,0,2.2,0.0,0.0,3.0,7.3,250.0,BRONX,108.75
2019,11,15,23,45,BRONX,40.8262,-73.821686,RANDALL AVENUE,EAST TREMONT AVENUE,,0,0,7.3,0.0,0.0,0.0,10.0,249.0,BRONX,55.8125
2019,11,15,19,45,MANHATTAN,40.82773,-73.94952,WEST 147 STREET,BROADWAY,,0,0,10.2,0.0,0.0,0.0,11.0,251.0,BROOKLYN,93.5
2019,11,15,9,30,MANHATTAN,40.820095,-73.955086,WEST 135 STREET,BROADWAY,,0,0,1.8,0.0,0.0,2.0,7.6,251.0,BROOKLYN,72.5
2019,11,15,9,45,BROOKLYN,40.67567,-73.89785,SHEFFIELD AVENUE,ATLANTIC AVENUE,,0,0,1.8,0.0,0.0,2.0,7.6,251.0,BROOKLYN,230.0
2019,11,15,14,0,BRONX,40.815845,-73.89544,LONGWOOD AVENUE,BRUCKNER BOULEVARD,,0,0,2.6,0.0,0.0,0.0,7.2,252.0,BRONX,264.5
2019,11,15,14,45,QUEENS,40.749054,-73.95222,44 DRIVE,VERNON BOULEVARD,,0,0,2.6,0.0,0.0,0.0,7.2,252.0,QUEENS,97.0
2019,11,15,20,45,MANHATTAN,40.714676,-74.0059,READE STREET,BROADWAY,,0,0,10.4,0.0,0.0,0.0,10.0,249.0,BROOKLYN,79.5
2019,11,15,20,15,BRONX,40.850494,-73.91546,UNIVERSITY AVENUE,WEST TREMONT AVENUE,,0,0,10.4,0.0,0.0,0.0,10.0,249.0,BRONX,100.83333333333331
2019,11,15,11,0,BRONX,40.84541,-73.891136,CROTONA AVENUE,EAST TREMONT AVENUE,,1,0,0.1,0.0,0.0,7.0,6.2,249.0,BRONX,89.0625
2019,11,15,11,0,BROOKLYN,40.646637,-74.01589,52 STREET,3 AVENUE,,0,0,0.1,0.0,0.0,7.0,6.2,249.0,BRONX,81.0
2019,11,15,21,0,MANHATTAN,40.762913,-73.96981,EAST 59 STREET,PARK AVENUE,,0,0,10.0,0.0,0.0,0.0,8.2,255.0,MANHATTAN,247.0
2019,11,15,7,0,BRONX,40.841087,-73.86447,WHITE PLAINS ROAD,EAST TREMONT AVENUE,,0,0,2.6,0.0,0.0,2.0,8.3,252.0,BRONX,85.3125
2019,11,15,7,45,,40.824432,-73.873604,MORRISON AVENUE,BRUCKNER BOULEVARD,,0,0,2.6,0.0,0.0,2.0,8.3,252.0,BRONX,198.0
2019,11,15,16,30,BROOKLYN,40.656708,-74.00537,34 STREET,3 AVENUE,,0,0,8.0,0.0,0.0,0.0,10.2,238.0,BRONX,95.5
2019,11,15,16,30,BRONX,40.815845,-73.89544,LONGWOOD AVENUE,BRUCKNER BOULEVARD,,0,0,8.0,0.0,0.0,0.0,10.2,238.0,BRONX,362.0
2019,11,15,18,15,MANHATTAN,40.746037,-73.9886,WEST 29 STREET,BROADWAY,,0,0,9.7,0.0,0.0,0.0,11.1,257.0,BROOKLYN,115.5
2019,11,15,18,45,,40.826057,-73.89722,INTERVALE AVENUE,EAST 167 STREET,,0,0,9.7,0.0,0.0,0.0,11.1,257.0,BRONX,76.08333333333333
2019,11,15,13,0,BROOKLYN,40.701862,-73.94383,WHIPPLE STREET,BROADWAY,,0,0,0.6,0.0,0.0,1.0,8.6,248.0,BROOKLYN,93.5
2019,11,15,13,45,QUEENS,40.75425,-73.827835,MAIN STREET,FRANKLIN AVENUE,,1,0,0.6,0.0,0.0,1.0,8.6,248.0,BROOKLYN,84.0
2019,11,15,10,15,MANHATTAN,40.7326,-73.987686,EAST 13 STREET,3 AVENUE,,0,0,-0.0,0.0,0.0,6.0,6.4,254.0,BRONX,65.0
2019,11,15,3,45,,40.827595,-73.85004,CASTLE HILL AVENUE,BRUCKNER BOULEVARD,,1,0,3.6,0.0,0.0,0.0,10.0,244.0,BRONX,32.5
2019,11,16,20,0,BROOKLYN,40.68773,-73.95699,GREENE AVENUE,FRANKLIN AVENUE,,0,0,4.9,0.0,0.0,0.0,17.1,49.0,BROOKLYN,130.0
2019,11,16,11,0,MANHATTAN,40.750988,-73.99063,WEST 34 STREET,7 AVENUE,,1,0,1.1,0.0,0.0,3.0,18.6,22.0,MANHATTAN,224.0
2019,11,16,7,45,MANHATTAN,40.739506,-73.98476,EAST 23 STREET,LEXINGTON AVENUE,,0,0,4.5,0.0,0.0,0.0,15.1,357.0,MANHATTAN,238.5
2019,11,16,9,15,QUEENS,40.75119,-73.90203,60 STREET,BROADWAY,,0,0,3.6,0.0,0.0,0.0,18.3,20.0,BROOKLYN,71.5
2019,11,16,9,15,QUEENS,40.75119,-73.90203,60 STREET,BROADWAY,,0,0,3.6,0.0,0.0,0.0,18.3,20.0,MANHATTAN,66.0
